block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
1	1	2	3	50	255	255	255	6	2	0	0	1865.4	0	0
1	2	2	6	80	0	255	255	5	2	0	0	535.7	0	1
1	3	2	6	80	0	255	255	5	1	0	0	230.08	0	0
1	4	2	2	50	173	255	47	1	1	0	0	200.37	1	0
1	5	2	1	50	0	0	0	4	2	0	0	520.5700000000001	1	0
1	6	2	4	80	255	255	0	2	1	0	0	567	1	1
1	7	2	1	50	0	0	0	4	2	0	0	653.95	0	0
1	8	2	2	50	173	255	47	1	1	0	0	353.34	0	0
1	9	2	3	50	255	255	255	6	2	0	0	389.64	0	0
1	10	2	4	80	255	255	0	2	1	0	0	599.67	1	1
1	11	2	5	80	255	0	0	3	2	0	0	405.16	0	1
1	12	2	2	50	173	255	47	1	1	0	0	58.513	1	0
1	13	2	4	80	255	255	0	2	1	0	0	311.53	1	1
1	14	2	4	80	255	255	0	2	1	0	0	368.48	1	1
1	15	2	6	80	0	255	255	5	2	0	0	170.09	1	1
1	16	2	3	50	255	255	255	6	1	0	0	279.85	0	1
1	17	2	2	50	173	255	47	1	1	0	0	334.45	1	0
1	18	2	6	80	0	255	255	5	1	0	0	225.7	0	0
1	19	2	6	80	0	255	255	5	1	0	0	199.43	1	0
1	20	2	3	50	255	255	255	6	1	0	0	205.48	0	1
1	21	2	2	50	173	255	47	1	1	0	0	41.286	0	0
1	22	2	4	80	255	255	0	2	2	0	0	192.45	0	0
1	23	2	5	80	255	0	0	3	2	0	0	239.63	1	1
1	24	2	1	50	0	0	0	4	2	0	0	128.86	0	0
1	25	2	5	80	255	0	0	3	2	0	0	131.56	1	1
1	26	2	3	50	255	255	255	6	1	0	0	800.52	1	1
1	27	2	3	50	255	255	255	6	1	0	0	334.14	0	1
1	28	2	2	50	173	255	47	1	1	0	0	292.76	0	0
1	29	2	6	80	0	255	255	5	1	0	0	185.73	0	0
1	30	2	2	50	173	255	47	1	1	0	0	403.44	1	0
1	31	2	1	50	0	0	0	4	2	0	0	274.07	1	0
1	32	2	5	80	255	0	0	3	2	0	0	118.14	1	1
1	33	2	6	80	0	255	255	5	2	0	0	182.95	1	1
1	34	2	1	50	0	0	0	4	2	0	0	217.67	1	0
1	35	2	2	50	173	255	47	1	1	0	0	192.03	0	0
1	36	2	2	50	173	255	47	1	1	0	0	887.73	1	0
1	37	2	2	50	173	255	47	1	1	0	0	150.08	1	0
1	38	2	4	80	255	255	0	2	0	1	1	0	-1	-1
1	39	2	5	80	255	0	0	3	2	0	0	96.727	0	1
1	40	2	3	50	255	255	255	6	2	0	0	14.134	1	0
1	41	2	5	80	255	0	0	3	2	0	0	130.12	1	1
1	42	2	1	50	0	0	0	4	2	0	0	456.11	1	0
1	43	2	3	50	255	255	255	6	2	0	0	319.61	0	0
1	44	2	3	50	255	255	255	6	2	0	0	61.497	0	0
1	45	2	3	50	255	255	255	6	2	0	0	467.35	1	0
1	46	2	4	80	255	255	0	2	2	0	0	353.31	0	0
1	47	2	1	50	0	0	0	4	2	0	0	54.075	1	0
1	48	2	1	50	0	0	0	4	2	0	0	322.03	1	0
1	49	2	2	50	173	255	47	1	1	0	0	398.83	1	0
1	50	2	2	50	173	255	47	1	1	0	0	200.31	0	0
1	51	2	4	80	255	255	0	2	2	0	0	372.22	0	0
1	52	2	5	80	255	0	0	3	2	0	0	87.30500000000001	1	1
1	53	2	3	50	255	255	255	6	1	0	0	174.93	0	1
1	54	2	2	50	173	255	47	1	2	0	0	433.62	0	1
1	55	2	1	50	0	0	0	4	1	0	0	338.61	0	1
1	56	2	3	50	255	255	255	6	1	0	0	512.47	0	1
1	57	2	1	50	0	0	0	4	1	0	0	10.966	0	1
1	58	2	4	80	255	255	0	2	2	0	0	379.14	1	0
1	59	2	6	80	0	255	255	5	2	0	0	169.67	1	1
1	60	2	5	80	255	0	0	3	2	0	0	124.11	1	1
1	61	2	6	80	0	255	255	5	2	0	0	364.92	1	1
1	62	2	2	50	173	255	47	1	1	0	0	466.53	1	0
1	63	2	5	80	255	0	0	3	2	0	0	59.377	1	1
1	64	2	4	80	255	255	0	2	2	0	0	203.62	0	0
1	65	2	3	50	255	255	255	6	2	0	0	72.724	1	0
1	66	2	3	50	255	255	255	6	2	0	0	255.82	1	0
1	67	2	4	80	255	255	0	2	2	0	0	153.26	0	0
1	68	2	6	80	0	255	255	5	1	0	0	235.32	1	0
1	69	2	6	80	0	255	255	5	1	0	0	471.77	1	0
1	70	2	5	80	255	0	0	3	2	0	0	79.452	1	1
1	71	2	5	80	255	0	0	3	2	0	0	24.832	0	1
1	72	2	2	50	173	255	47	1	1	0	0	179.48	1	0
1	73	2	1	50	0	0	0	4	2	0	0	167.79	1	0
1	74	2	5	80	255	0	0	3	2	0	0	157.41	1	1
1	75	2	3	50	255	255	255	6	1	0	0	83.31100000000001	1	1
1	76	2	1	50	0	0	0	4	1	0	0	85.81100000000001	0	1
1	77	2	1	50	0	0	0	4	2	0	0	363.9	0	0
1	78	2	2	50	173	255	47	1	1	0	0	0.58445	0	0
1	79	2	1	50	0	0	0	4	2	0	0	163.58	0	0
1	80	2	3	50	255	255	255	6	2	0	0	119.14	1	0
1	81	2	4	80	255	255	0	2	2	0	0	564.23	0	0
1	82	2	6	80	0	255	255	5	1	0	0	232.34	1	0
1	83	2	3	50	255	255	255	6	1	0	0	599.84	1	1
1	84	2	2	50	173	255	47	1	1	0	0	1293.6	1	0
1	85	2	4	80	255	255	0	2	2	0	0	111.19	0	0
1	86	2	2	50	173	255	47	1	1	0	0	283.56	0	0
1	87	2	5	80	255	0	0	3	2	0	0	462.81	1	1
1	88	2	3	50	255	255	255	6	2	0	0	927.33	0	0
1	89	2	3	50	255	255	255	6	2	0	0	536.67	1	0
1	90	2	4	80	255	255	0	2	1	0	0	548.77	1	1
1	91	2	6	80	0	255	255	5	1	0	0	362.29	0	0
1	92	2	5	80	255	0	0	3	0	1	1	0	-1	-1
1	93	2	6	80	0	255	255	5	2	0	0	272.58	1	1
