onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
320.296	0.001	320297	Stimulus	S 21
320.879	0.001	320880	Stimulus	S 22
322.249	0.001	322250	Stimulus	S 23
323.13	0.001	323131	Stimulus	S 24
324.712	0.001	324713	Stimulus	S 26
325.745	0.001	325746	Stimulus	S 11
326.313	0.001	326314	Stimulus	S 12
327.674	0.001	327675	Stimulus	S 13
328.794	0.001	328795	Stimulus	S 14
330.229	0.001	330230	Stimulus	S 16
331.261	0.001	331262	Stimulus	S 21
331.779	0.001	331780	Stimulus	S 22
333.14	0.001	333141	Stimulus	S 23
336.645	0.001	336646	Stimulus	S 11
337.112	0.001	337113	Stimulus	S 12
338.477	0.001	338478	Stimulus	S 13
339.722	0.001	339723	Stimulus	S 15
340.977	0.001	340978	Stimulus	S 16
342.043	0.001	342044	Stimulus	S 21
342.626	0.001	342627	Stimulus	S 22
343.983	0.001	343984	Stimulus	S 23
344.891	0.001	344892	Stimulus	S 24
346.427	0.001	346428	Stimulus	S 27
347.459	0.001	347460	Stimulus	S 11
348.06	0.001	348061	Stimulus	S 12
349.439	0.001	349440	Stimulus	S 13
350.97	0.001	350971	Stimulus	S 15
351.926	0.001	351927	Stimulus	S 16
352.959	0.001	352960	Stimulus	S 21
353.509	0.001	353510	Stimulus	S 22
354.858	0.001	354859	Stimulus	S 23
355.706	0.001	355707	Stimulus	S 25
357.408	0.001	357409	Stimulus	S 27
358.441	0.001	358442	Stimulus	S 21
358.891	0.001	358892	Stimulus	S 22
360.254	0.001	360255	Stimulus	S 23
361.546	0.001	361547	Stimulus	S 24
362.808	0.001	362809	Stimulus	S 26
363.84	0.001	363841	Stimulus	S 11
364.291	0.001	364292	Stimulus	S 12
365.658	0.001	365659	Stimulus	S 13
366.618	0.001	366619	Stimulus	S 14
368.107	0.001	368108	Stimulus	S 16
369.14	0.001	369141	Stimulus	S 11
369.607	0.001	369608	Stimulus	S 12
370.978	0.001	370979	Stimulus	S 13
372.282	0.001	372283	Stimulus	S 15
373.522	0.001	373523	Stimulus	S 17
374.555	0.001	374556	Stimulus	S 11
374.989	0.001	374990	Stimulus	S 12
376.351	0.001	376352	Stimulus	S 13
377.298	0.001	377299	Stimulus	S 14
378.872	0.001	378873	Stimulus	S 17
379.905	0.001	379906	Stimulus	S 21
380.405	0.001	380406	Stimulus	S 22
381.761	0.001	381762	Stimulus	S 23
383.042	0.001	383043	Stimulus	S 24
384.189	0.001	384190	Stimulus	S 27
385.221	0.001	385222	Stimulus	S 21
385.771	0.001	385772	Stimulus	S 22
387.135	0.001	387136	Stimulus	S 23
388.362	0.001	388363	Stimulus	S 24
389.637	0.001	389638	Stimulus	S 26
390.671	0.001	390672	Stimulus	S 21
391.087	0.001	391088	Stimulus	S 22
392.442	0.001	392443	Stimulus	S 23
393.29	0.001	393291	Stimulus	S 24
395.037	0.001	395038	Stimulus	S 27
396.07	0.001	396071	Stimulus	S 11
396.536	0.001	396537	Stimulus	S 12
397.894	0.001	397895	Stimulus	S 13
398.787	0.001	398788	Stimulus	S 14
400.336	0.001	400337	Stimulus	S 16
401.368	0.001	401369	Stimulus	S 11
401.952	0.001	401953	Stimulus	S 12
403.319	0.001	403320	Stimulus	S 13
404.346	0.001	404347	Stimulus	S 14
405.918	0.001	405919	Stimulus	S 16
406.951	0.001	406952	Stimulus	S 11
407.501	0.001	407502	Stimulus	S 12
408.837	0.001	408838	Stimulus	S 13
409.995	0.001	409996	Stimulus	S 15
411.302	0.001	411303	Stimulus	S 17
412.334	0.001	412335	Stimulus	S 21
412.884	0.001	412885	Stimulus	S 22
414.244	0.001	414245	Stimulus	S 23
415.13	0.001	415131	Stimulus	S 25
416.684	0.001	416685	Stimulus	S 27
417.716	0.001	417717	Stimulus	S 11
418.283	0.001	418284	Stimulus	S 12
419.643	0.001	419644	Stimulus	S 13
421.074	0.001	421075	Stimulus	S 15
422.133	0.001	422134	Stimulus	S 16
423.166	0.001	423167	Stimulus	S 11
423.616	0.001	423617	Stimulus	S 12
424.98	0.001	424981	Stimulus	S 13
425.947	0.001	425948	Stimulus	S 15
427.515	0.001	427516	Stimulus	S 16
428.548	0.001	428549	Stimulus	S 21
428.966	0.001	428967	Stimulus	S 22
430.322	0.001	430323	Stimulus	S 23
431.611	0.001	431612	Stimulus	S 25
432.749	0.001	432750	Stimulus	S 27
433.781	0.001	433782	Stimulus	S 11
434.398	0.001	434399	Stimulus	S 12
435.755	0.001	435756	Stimulus	S 13
436.578	0.001	436579	Stimulus	S 15
438.215	0.001	438216	Stimulus	S 16
439.247	0.001	439248	Stimulus	S 21
439.747	0.001	439748	Stimulus	S 22
441.106	0.001	441107	Stimulus	S 23
442.115	0.001	442116	Stimulus	S 25
443.547	0.001	443548	Stimulus	S 27
444.563	0.001	444564	Stimulus	S 11
445.13	0.001	445131	Stimulus	S 12
446.491	0.001	446492	Stimulus	S 13
447.803	0.001	447804	Stimulus	S 14
448.996	0.001	448997	Stimulus	S 17
450.028	0.001	450029	Stimulus	S 11
450.529	0.001	450530	Stimulus	S 12
451.891	0.001	451892	Stimulus	S 13
452.843	0.001	452844	Stimulus	S 15
454.395	0.001	454396	Stimulus	S 17
455.428	0.001	455429	Stimulus	S 11
455.929	0.001	455930	Stimulus	S 12
457.284	0.001	457285	Stimulus	S 13
458.059	0.001	458060	Stimulus	S 14
459.761	0.001	459762	Stimulus	S 16
460.793	0.001	460794	Stimulus	S 11
461.411	0.001	461412	Stimulus	S 12
462.773	0.001	462774	Stimulus	S 13
463.275	0.001	463276	Stimulus	S 15
465.227	0.001	465228	Stimulus	S 16
466.259	0.001	466260	Stimulus	S 21
466.81	0.001	466811	Stimulus	S 22
468.18	0.001	468181	Stimulus	S 23
468.587	0.001	468588	Stimulus	S 24
470.692	0.001	470693	Stimulus	S 27
471.71	0.001	471711	Stimulus	S 21
472.159	0.001	472160	Stimulus	S 22
473.522	0.001	473523	Stimulus	S 23
474.315	0.001	474316	Stimulus	S 24
476.142	0.001	476143	Stimulus	S 27
477.175	0.001	477176	Stimulus	S 11
477.675	0.001	477676	Stimulus	S 12
479.039	0.001	479040	Stimulus	S 13
479.683	0.001	479684	Stimulus	S 15
481.491	0.001	481492	Stimulus	S 16
482.524	0.001	482525	Stimulus	S 11
483.024	0.001	483025	Stimulus	S 12
484.384	0.001	484385	Stimulus	S 13
484.891	0.001	484892	Stimulus	S 15
486.825	0.001	486826	Stimulus	S 16
487.856	0.001	487857	Stimulus	S 21
488.34	0.001	488341	Stimulus	S 22
489.695	0.001	489696	Stimulus	S 23
491.619	0.001	491620	Stimulus	S 25
492.257	0.001	492258	Stimulus	S 26
493.289	0.001	493290	Stimulus	S 21
493.906	0.001	493907	Stimulus	S 22
495.272	0.001	495273	Stimulus	S 23
496.779	0.001	496780	Stimulus	S 25
497.872	0.001	497873	Stimulus	S 26
498.905	0.001	498906	Stimulus	S 21
499.472	0.001	499473	Stimulus	S 22
500.839	0.001	500840	Stimulus	S 23
502.387	0.001	502388	Stimulus	S 25
503.388	0.001	503389	Stimulus	S 26
504.421	0.001	504422	Stimulus	S 21
505.038	0.001	505039	Stimulus	S 22
506.403	0.001	506404	Stimulus	S 23
507.883	0.001	507884	Stimulus	S 24
508.904	0.001	508905	Stimulus	S 26
509.937	0.001	509938	Stimulus	S 21
510.521	0.001	510522	Stimulus	S 22
511.884	0.001	511885	Stimulus	S 23
513.251	0.001	513252	Stimulus	S 24
514.487	0.001	514488	Stimulus	S 26
515.519	0.001	515520	Stimulus	S 11
516.087	0.001	516088	Stimulus	S 12
517.443	0.001	517444	Stimulus	S 13
519.187	0.001	519188	Stimulus	S 15
519.886	0.001	519887	Stimulus	S 17
520.919	0.001	520920	Stimulus	S 11
521.386	0.001	521387	Stimulus	S 12
522.752	0.001	522753	Stimulus	S 13
522.757	0.001	522758	Stimulus	S 14
525.302	0.001	525303	Stimulus	S 17
526.335	0.001	526336	Stimulus	S 21
526.851	0.001	526852	Stimulus	S 22
528.211	0.001	528212	Stimulus	S 23
529.595	0.001	529596	Stimulus	S 24
530.685	0.001	530686	Stimulus	S 27
531.717	0.001	531718	Stimulus	S 21
532.168	0.001	532169	Stimulus	S 22
533.528	0.001	533529	Stimulus	S 23
534.891	0.001	534892	Stimulus	S 25
536.017	0.001	536018	Stimulus	S 27
537.05	0.001	537051	Stimulus	S 21
537.484	0.001	537485	Stimulus	S 22
538.846	0.001	538847	Stimulus	S 23
539.587	0.001	539588	Stimulus	S 25
541.35	0.001	541351	Stimulus	S 26
542.383	0.001	542384	Stimulus	S 21
542.933	0.001	542934	Stimulus	S 22
544.294	0.001	544295	Stimulus	S 23
546.067	0.001	546068	Stimulus	S 25
546.816	0.001	546817	Stimulus	S 27
547.849	0.001	547850	Stimulus	S 21
