onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
242.877	0.001	242878	Stimulus	S  1
243.443	0.001	243444	Stimulus	S  2
244.816	0.001	244817	Stimulus	S  3
246.74	0.001	246741	Stimulus	S  5
247.411	0.001	247412	Stimulus	S  7
248.443	0.001	248444	Stimulus	S  1
248.976	0.001	248977	Stimulus	S  2
250.34	0.001	250341	Stimulus	S  3
250.345	0.001	250346	Stimulus	S  5
252.893	0.001	252894	Stimulus	S  7
253.926	0.001	253927	Stimulus	S  1
254.41	0.001	254411	Stimulus	S  2
255.77	0.001	255771	Stimulus	S  3
259.391	0.001	259392	Stimulus	S  1
259.841	0.001	259842	Stimulus	S  2
261.201	0.001	261202	Stimulus	S  3
261.452	0.001	261453	Stimulus	S  5
263.758	0.001	263759	Stimulus	S  6
264.807	0.001	264808	Stimulus	S  1
265.274	0.001	265275	Stimulus	S  2
266.631	0.001	266632	Stimulus	S  3
266.724	0.001	266725	Stimulus	S  5
269.158	0.001	269159	Stimulus	S  7
270.19	0.001	270191	Stimulus	S  1
270.757	0.001	270758	Stimulus	S  2
272.105	0.001	272106	Stimulus	S  3
272.868	0.001	272869	Stimulus	S  5
274.607	0.001	274608	Stimulus	S  6
275.64	0.001	275641	Stimulus	S  1
276.156	0.001	276157	Stimulus	S  2
277.52	0.001	277521	Stimulus	S  3
278.18	0.001	278181	Stimulus	S  4
279.972	0.001	279973	Stimulus	S  6
281.006	0.001	281007	Stimulus	S  1
281.605	0.001	281606	Stimulus	S  2
282.965	0.001	282966	Stimulus	S  3
286.588	0.001	286589	Stimulus	S  1
287.021	0.001	287022	Stimulus	S  2
288.381	0.001	288382	Stimulus	S  3
289.828	0.001	289829	Stimulus	S  4
290.821	0.001	290822	Stimulus	S  7
291.853	0.001	291854	Stimulus	S  1
292.387	0.001	292388	Stimulus	S  2
293.75	0.001	293751	Stimulus	S  3
295.292	0.001	295293	Stimulus	S  4
296.254	0.001	296255	Stimulus	S  7
297.286	0.001	297287	Stimulus	S  1
297.72	0.001	297721	Stimulus	S  2
299.086	0.001	299087	Stimulus	S  3
300.996	0.001	300997	Stimulus	S  4
301.537	0.001	301538	Stimulus	S  7
302.569	0.001	302570	Stimulus	S  1
303.019	0.001	303020	Stimulus	S  2
304.388	0.001	304389	Stimulus	S  3
307.985	0.001	307986	Stimulus	S  1
308.435	0.001	308436	Stimulus	S  2
309.798	0.001	309799	Stimulus	S  3
310.332	0.001	310333	Stimulus	S  5
312.368	0.001	312369	Stimulus	S  7
313.4	0.001	313401	Stimulus	S  1
313.901	0.001	313902	Stimulus	S  2
315.261	0.001	315262	Stimulus	S  3
318.9	0.001	318901	Stimulus	S  1
319.367	0.001	319368	Stimulus	S  2
320.743	0.001	320744	Stimulus	S  3
321.004	0.001	321005	Stimulus	S  5
323.283	0.001	323284	Stimulus	S  6
324.316	0.001	324317	Stimulus	S  1
324.916	0.001	324917	Stimulus	S  2
326.273	0.001	326274	Stimulus	S  3
326.636	0.001	326637	Stimulus	S  4
328.899	0.001	328900	Stimulus	S  6
329.931	0.001	329932	Stimulus	S  1
330.365	0.001	330366	Stimulus	S  2
331.728	0.001	331729	Stimulus	S  3
332.524	0.001	332525	Stimulus	S  5
334.198	0.001	334199	Stimulus	S  6
335.231	0.001	335232	Stimulus	S  1
335.665	0.001	335666	Stimulus	S  2
337.022	0.001	337023	Stimulus	S  3
337.652	0.001	337653	Stimulus	S  5
339.581	0.001	339582	Stimulus	S  6
340.614	0.001	340615	Stimulus	S  1
341.147	0.001	341148	Stimulus	S  2
342.503	0.001	342504	Stimulus	S  3
343.644	0.001	343645	Stimulus	S  4
345.097	0.001	345098	Stimulus	S  6
346.129	0.001	346130	Stimulus	S  1
346.696	0.001	346697	Stimulus	S  2
348.053	0.001	348054	Stimulus	S  3
348.452	0.001	348453	Stimulus	S  4
350.496	0.001	350497	Stimulus	S  6
351.529	0.001	351530	Stimulus	S  1
352.146	0.001	352147	Stimulus	S  2
353.51	0.001	353511	Stimulus	S  3
354.524	0.001	354525	Stimulus	S  4
356.145	0.001	356146	Stimulus	S  7
357.179	0.001	357180	Stimulus	S  1
357.745	0.001	357746	Stimulus	S  2
359.104	0.001	359105	Stimulus	S  3
360.164	0.001	360165	Stimulus	S  5
361.628	0.001	361629	Stimulus	S  6
362.66	0.001	362661	Stimulus	S  1
363.178	0.001	363179	Stimulus	S  2
364.545	0.001	364546	Stimulus	S  3
364.964	0.001	364965	Stimulus	S  5
367.094	0.001	367095	Stimulus	S  7
368.127	0.001	368128	Stimulus	S  1
368.66	0.001	368661	Stimulus	S  2
370.024	0.001	370025	Stimulus	S  3
370.516	0.001	370517	Stimulus	S  4
372.56	0.001	372561	Stimulus	S  6
373.593	0.001	373594	Stimulus	S  1
374.076	0.001	374077	Stimulus	S  2
375.439	0.001	375440	Stimulus	S  3
375.78	0.001	375781	Stimulus	S  4
377.942	0.001	377943	Stimulus	S  6
378.975	0.001	378976	Stimulus	S  1
379.428	0.001	379429	Stimulus	S  2
380.798	0.001	380799	Stimulus	S  3
381.093	0.001	381094	Stimulus	S  4
383.225	0.001	383226	Stimulus	S  7
384.257	0.001	384258	Stimulus	S  1
384.708	0.001	384709	Stimulus	S  2
386.068	0.001	386069	Stimulus	S  3
387.308	0.001	387309	Stimulus	S  5
388.607	0.001	388608	Stimulus	S  6
389.641	0.001	389642	Stimulus	S  1
390.207	0.001	390208	Stimulus	S  2
391.578	0.001	391579	Stimulus	S  3
391.957	0.001	391958	Stimulus	S  4
394.09	0.001	394091	Stimulus	S  6
395.123	0.001	395124	Stimulus	S  1
395.723	0.001	395724	Stimulus	S  2
397.084	0.001	397085	Stimulus	S  3
397.572	0.001	397573	Stimulus	S  5
399.623	0.001	399624	Stimulus	S  7
400.656	0.001	400657	Stimulus	S  1
401.189	0.001	401190	Stimulus	S  2
402.557	0.001	402558	Stimulus	S  3
402.561	0.001	402562	Stimulus	S  4
405.155	0.001	405156	Stimulus	S  6
406.188	0.001	406189	Stimulus	S  1
406.705	0.001	406706	Stimulus	S  2
408.059	0.001	408060	Stimulus	S  3
408.421	0.001	408422	Stimulus	S  5
410.488	0.001	410489	Stimulus	S  7
411.521	0.001	411522	Stimulus	S  1
412.104	0.001	412105	Stimulus	S  2
413.464	0.001	413465	Stimulus	S  3
414.037	0.001	414038	Stimulus	S  5
416.07	0.001	416071	Stimulus	S  6
417.103	0.001	417104	Stimulus	S  1
417.637	0.001	417638	Stimulus	S  2
419.001	0.001	419002	Stimulus	S  3
419.501	0.001	419502	Stimulus	S  4
421.453	0.001	421454	Stimulus	S  7
422.486	0.001	422487	Stimulus	S  1
422.969	0.001	422970	Stimulus	S  2
424.337	0.001	424338	Stimulus	S  3
425.261	0.001	425262	Stimulus	S  5
426.802	0.001	426803	Stimulus	S  6
427.836	0.001	427837	Stimulus	S  1
428.452	0.001	428453	Stimulus	S  2
429.812	0.001	429813	Stimulus	S  3
430.861	0.001	430862	Stimulus	S  4
432.335	0.001	432336	Stimulus	S  7
433.367	0.001	433368	Stimulus	S  1
433.9	0.001	433901	Stimulus	S  2
435.261	0.001	435262	Stimulus	S  3
435.949	0.001	435950	Stimulus	S  5
437.734	0.001	437735	Stimulus	S  7
438.767	0.001	438768	Stimulus	S  1
439.3	0.001	439301	Stimulus	S  2
440.661	0.001	440662	Stimulus	S  3
441.317	0.001	441318	Stimulus	S  5
443.283	0.001	443284	Stimulus	S  6
444.316	0.001	444317	Stimulus	S  1
444.9	0.001	444901	Stimulus	S  2
446.269	0.001	446270	Stimulus	S  3
446.685	0.001	446686	Stimulus	S  4
448.799	0.001	448800	Stimulus	S  7
449.832	0.001	449833	Stimulus	S  1
450.416	0.001	450417	Stimulus	S  2
451.774	0.001	451775	Stimulus	S  3
452.373	0.001	452374	Stimulus	S  5
454.248	0.001	454249	Stimulus	S  6
455.282	0.001	455283	Stimulus	S  1
455.865	0.001	455866	Stimulus	S  2
457.223	0.001	457224	Stimulus	S  3
457.533	0.001	457534	Stimulus	S  5
459.664	0.001	459665	Stimulus	S  6
460.697	0.001	460698	Stimulus	S  1
461.181	0.001	461182	Stimulus	S  2
462.544	0.001	462545	Stimulus	S  3
463.237	0.001	463238	Stimulus	S  4
464.997	0.001	464998	Stimulus	S  7
466.03	0.001	466031	Stimulus	S  1
466.497	0.001	466498	Stimulus	S  2
467.869	0.001	467870	Stimulus	S  3
468.237	0.001	468238	Stimulus	S  5
470.33	0.001	470331	Stimulus	S  7
471.363	0.001	471364	Stimulus	S  1
471.913	0.001	471914	Stimulus	S  2
473.273	0.001	473274	Stimulus	S  3
473.741	0.001	473742	Stimulus	S  5
475.779	0.001	475780	Stimulus	S  6
476.811	0.001	476812	Stimulus	S  1
477.262	0.001	477263	Stimulus	S  2
