block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
2	122	3	3	80	255	69	0	5	1	0	0	291.05	1	0
2	123	3	1	80	173	255	47	3	1	0	0	478.72	0	1
2	124	3	4	80	255	165	0	4	2	0	0	745.1799999999999	0	0
2	125	3	4	80	255	165	0	4	2	0	0	290.18	0	0
2	126	3	1	80	173	255	47	3	2	0	0	832.8	0	0
2	127	3	5	80	0	255	255	6	2	0	0	251.03	1	1
2	128	3	5	80	0	255	255	6	2	0	0	826.49	1	1
2	129	3	3	80	255	69	0	5	1	0	0	358.49	0	0
2	130	3	4	80	255	165	0	4	2	0	0	972.66	0	0
2	131	3	6	80	0	128	0	2	1	0	0	333.95	1	1
2	132	3	5	80	0	255	255	6	2	0	0	488.06	1	1
2	133	3	2	80	0	0	128	1	2	0	0	328.53	1	1
2	134	3	3	80	255	69	0	5	1	0	0	444.34	1	0
2	135	3	4	80	255	165	0	4	2	0	0	330	1	0
2	136	3	4	80	255	165	0	4	2	0	0	278.28	0	0
2	137	3	4	80	255	165	0	4	2	0	0	448.3	0	0
2	138	3	3	80	255	69	0	5	1	0	0	416.77	0	0
2	139	3	4	80	255	165	0	4	2	0	0	1336.7	0	0
2	140	3	2	80	0	0	128	1	2	0	0	126.69	1	1
2	141	3	4	80	255	165	0	4	1	0	0	290.89	1	1
2	142	3	2	80	0	0	128	1	2	0	0	341.18	1	1
2	143	3	1	80	173	255	47	3	1	0	0	1049.1	1	1
2	144	3	6	80	0	128	0	2	1	0	0	421.02	1	1
3	1	1	6	50	255	255	0	2	2	0	0	854.52	0	1
3	2	1	2	50	0	128	128	1	0	0	1	0	-1	-1
3	3	1	3	50	128	0	128	5	2	0	0	1077.8	0	0
3	4	1	5	50	128	128	0	6	2	0	0	663.97	0	0
3	5	1	1	50	255	255	255	3	2	0	0	948.8	1	0
3	6	1	6	50	255	255	0	2	1	0	0	342.03	0	0
3	7	1	2	50	0	128	128	1	2	0	0	917.22	0	1
3	8	1	1	50	255	255	255	3	2	0	0	397.83	1	0
3	9	1	2	50	0	128	128	1	1	0	0	263.8	1	0
3	10	1	3	50	128	0	128	5	1	0	0	418.22	0	1
3	11	1	6	50	255	255	0	2	1	0	0	387.14	0	0
3	12	1	4	50	0	0	255	4	1	0	0	264.87	0	0
3	13	1	1	50	255	255	255	3	2	0	0	251.19	1	0
3	14	1	6	50	255	255	0	2	2	0	0	412.74	1	1
3	15	1	3	50	128	0	128	5	1	0	0	389.21	0	1
3	16	1	2	50	0	128	128	1	1	0	0	399.84	0	0
3	17	1	1	50	255	255	255	3	2	0	0	192.97	1	0
3	18	1	1	50	255	255	255	3	2	0	0	279.99	1	0
3	19	1	6	50	255	255	0	2	2	0	0	394.83	1	1
3	20	1	3	50	128	0	128	5	2	0	0	183.65	1	0
3	21	1	2	50	0	128	128	1	1	0	0	612.88	1	0
3	22	1	5	50	128	128	0	6	1	0	0	1222.6	0	1
3	23	1	5	50	128	128	0	6	2	0	0	368.38	1	0
3	24	1	5	50	128	128	0	6	2	0	0	408.35	1	0
3	25	1	2	50	0	128	128	1	1	0	0	291.5	1	0
3	26	1	2	50	0	128	128	1	1	0	0	330.18	1	0
3	27	1	1	50	255	255	255	3	2	0	0	211.43	0	0
3	28	1	5	50	128	128	0	6	2	0	0	467.83	0	0
3	29	1	6	50	255	255	0	2	2	0	0	282.33	0	1
3	30	1	2	50	0	128	128	1	1	0	0	304.95	1	0
3	31	1	1	50	255	255	255	3	2	0	0	253.69	1	0
3	32	1	3	50	128	0	128	5	2	0	0	760.48	0	0
3	33	1	6	50	255	255	0	2	2	0	0	451.32	0	1
3	34	1	5	50	128	128	0	6	2	0	0	284.53	0	0
3	35	1	1	50	255	255	255	3	2	0	0	422.85	1	0
3	36	1	2	50	0	128	128	1	1	0	0	251.1	1	0
3	37	1	4	50	0	0	255	4	1	0	0	608.8099999999999	0	0
3	38	1	4	50	0	0	255	4	2	0	0	226.16	1	1
3	39	1	2	50	0	128	128	1	1	0	0	491.44	0	0
3	40	1	5	50	128	128	0	6	1	0	0	997.71	1	1
3	41	1	6	50	255	255	0	2	2	0	0	537.0599999999999	1	1
3	42	1	5	50	128	128	0	6	1	0	0	408.03	1	1
3	43	1	3	50	128	0	128	5	1	0	0	528.87	0	1
3	44	1	5	50	128	128	0	6	1	0	0	1651.3	0	1
3	45	1	6	50	255	255	0	2	1	0	0	717.66	1	0
3	46	1	4	50	0	0	255	4	2	0	0	1460	0	1
3	47	1	6	50	255	255	0	2	1	0	0	424.24	0	0
3	48	1	4	50	0	0	255	4	2	0	0	391.62	0	1
3	49	1	1	50	255	255	255	3	2	0	0	174.82	0	0
3	50	1	4	50	0	0	255	4	2	0	0	1561.3	0	1
3	51	1	3	50	128	0	128	5	1	0	0	616.0700000000001	0	1
3	52	1	5	50	128	128	0	6	1	0	0	393.26	1	1
3	53	1	6	50	255	255	0	2	1	0	0	1196.4	1	0
3	54	1	1	50	255	255	255	3	2	0	0	478.73	1	0
3	55	1	2	50	0	128	128	1	1	0	0	892.99	1	0
3	56	1	4	50	0	0	255	4	2	0	0	1181.1	1	1
3	57	1	5	50	128	128	0	6	1	0	0	719.73	0	1
3	58	1	4	50	0	0	255	4	2	0	0	326.64	1	1
3	59	1	4	50	0	0	255	4	2	0	0	595.08	1	1
3	60	1	5	50	128	128	0	6	2	0	0	824.9400000000001	0	0
3	61	1	2	50	0	128	128	1	1	0	0	417.66	1	0
3	62	1	3	50	128	0	128	5	1	0	0	522.36	0	1
3	63	1	6	50	255	255	0	2	1	0	0	540.4	1	0
3	64	1	6	50	255	255	0	2	1	0	0	420.66	1	0
3	65	1	5	50	128	128	0	6	2	0	0	1138.1	1	0
3	66	1	1	50	255	255	255	3	2	0	0	499.75	1	0
3	67	1	6	50	255	255	0	2	2	0	0	1343.1	1	1
3	68	1	5	50	128	128	0	6	1	0	0	621.3099999999999	1	1
3	69	1	4	50	0	0	255	4	2	0	0	146.81	0	1
3	70	1	3	50	128	0	128	5	1	0	0	389.68	1	1
3	71	1	5	50	128	128	0	6	2	0	0	405.67	1	0
3	72	1	4	50	0	0	255	4	1	0	0	312.5	1	0
3	73	1	4	50	0	0	255	4	1	0	0	424.32	1	0
3	74	1	3	50	128	0	128	5	1	0	0	632.28	1	1
3	75	1	2	50	0	128	128	1	1	0	0	627.8	0	0
3	76	1	1	50	255	255	255	3	2	0	0	397.99	1	0
3	77	1	4	50	0	0	255	4	1	0	0	447.08	1	0
3	78	1	3	50	128	0	128	5	1	0	0	936.23	1	1
3	79	1	5	50	128	128	0	6	1	0	0	672.5	0	1
3	80	1	4	50	0	0	255	4	1	0	0	335.18	0	0
3	81	1	2	50	0	128	128	1	1	0	0	1181.3	1	0
3	82	1	3	50	128	0	128	5	1	0	0	818.61	1	1
3	83	1	5	50	128	128	0	6	2	0	0	1239	1	0
3	84	1	6	50	255	255	0	2	1	0	0	215.17	0	0
3	85	1	1	50	255	255	255	3	2	0	0	328.29	0	0
3	86	1	4	50	0	0	255	4	1	0	0	188.14	1	0
3	87	1	5	50	128	128	0	6	2	0	0	364.64	1	0
3	88	1	2	50	0	128	128	1	1	0	0	317.98	1	0
3	89	1	6	50	255	255	0	2	1	0	0	844.9299999999999	0	0
3	90	1	6	50	255	255	0	2	2	0	0	323.11	1	1
3	91	1	2	50	0	128	128	1	1	0	0	424.63	1	0
3	92	1	2	50	0	128	128	1	1	0	0	534.36	0	0
3	93	1	3	50	128	0	128	5	1	0	0	289.05	0	1
3	94	1	6	50	255	255	0	2	2	0	0	264.53	0	1
3	95	1	4	50	0	0	255	4	1	0	0	339.04	1	0
3	96	1	6	50	255	255	0	2	1	0	0	1223.5	0	0
3	97	1	3	50	128	0	128	5	1	0	0	125.4	0	1
3	98	1	4	50	0	0	255	4	1	0	0	1379.3	1	0
3	99	1	4	50	0	0	255	4	1	0	0	410.14	1	0
3	100	1	1	50	255	255	255	3	2	0	0	459.16	0	0
3	101	1	5	50	128	128	0	6	2	0	0	503.71	0	0
3	102	1	3	50	128	0	128	5	2	0	0	1372.7	0	0
3	103	1	1	50	255	255	255	3	2	0	0	511.16	1	0
3	104	1	1	50	255	255	255	3	2	0	0	447.24	1	0
3	105	1	3	50	128	0	128	5	2	0	0	1512.2	0	0
3	106	1	1	50	255	255	255	3	2	0	0	262.94	1	0
3	107	1	4	50	0	0	255	4	1	0	0	896.89	1	0
3	108	1	3	50	128	0	128	5	2	0	0	1279.8	1	0
3	109	1	5	50	128	128	0	6	1	0	0	417.4	1	1
3	110	1	2	50	0	128	128	1	1	0	0	390.68	0	0
3	111	1	4	50	0	0	255	4	1	0	0	761.63	0	0
3	112	1	1	50	255	255	255	3	2	0	0	314.26	0	0
3	113	1	2	50	0	128	128	1	1	0	0	526.08	1	0
3	114	1	3	50	128	0	128	5	2	0	0	336.59	0	0
3	115	1	2	50	0	128	128	1	1	0	0	273.54	1	0
3	116	1	1	50	255	255	255	3	2	0	0	336.29	1	0
3	117	1	2	50	0	128	128	1	1	0	0	323.61	0	0
3	118	1	5	50	128	128	0	6	2	0	0	1010.3	0	0
3	119	1	4	50	0	0	255	4	1	0	0	653.0599999999999	1	0
3	120	1	2	50	0	128	128	1	1	0	0	893.38	1	0
3	121	1	2	50	0	128	128	1	1	0	0	395.12	0	0
3	122	1	6	50	255	255	0	2	1	0	0	276.77	0	0
3	123	1	5	50	128	128	0	6	1	0	0	477.54	0	1
3	124	1	1	50	255	255	255	3	2	0	0	288.9	1	0
3	125	1	4	50	0	0	255	4	1	0	0	419.32	0	0
3	126	1	3	50	128	0	128	5	1	0	0	363.39	1	1
3	127	1	6	50	255	255	0	2	2	0	0	401.31	0	1
3	128	1	4	50	0	0	255	4	1	0	0	1052.8	0	0
3	129	1	3	50	128	0	128	5	1	0	0	730.7	1	1
3	130	1	1	50	255	255	255	3	2	0	0	227.38	0	0
3	131	1	5	50	128	128	0	6	2	0	0	125.89	1	0
3	132	1	1	50	255	255	255	3	2	0	0	260.08	0	0
3	133	1	3	50	128	0	128	5	2	0	0	211.06	0	0
3	134	1	6	50	255	255	0	2	2	0	0	144.67	1	1
3	135	1	3	50	128	0	128	5	2	0	0	475.98	1	0
3	136	1	1	50	255	255	255	3	2	0	0	189.25	0	0
3	137	1	3	50	128	0	128	5	2	0	0	199.45	0	0
3	138	1	2	50	0	128	128	1	1	0	0	336.45	1	0
3	139	1	6	50	255	255	0	2	2	0	0	636.2	0	1
3	140	1	5	50	128	128	0	6	2	0	0	691.8099999999999	0	0
3	141	1	3	50	128	0	128	5	2	0	0	144.98	0	0
