block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
2	86	3	2	80	0	255	255	1	2	0	0	697.21	1	1
2	87	3	2	80	0	255	255	1	2	0	0	378.2	1	1
2	88	3	5	80	128	0	128	2	2	0	0	227.49	0	0
2	89	3	5	80	128	0	128	2	2	0	0	334.59	0	0
2	90	3	1	80	128	0	0	3	1	0	0	183.06	1	1
2	91	3	2	80	0	255	255	1	2	0	0	261.68	1	1
2	92	3	4	80	255	192	203	6	1	0	0	366.05	0	0
2	93	3	1	80	128	0	0	3	1	0	0	1269.6	1	1
2	94	3	4	80	255	192	203	6	1	0	0	692.52	0	0
2	95	3	6	80	0	0	128	5	2	0	0	32.277	1	1
2	96	3	2	80	0	255	255	1	2	0	0	150.33	0	1
2	97	3	2	80	0	255	255	1	1	0	0	605.65	0	0
2	98	3	4	80	255	192	203	6	2	0	0	779.14	1	1
2	99	3	6	80	0	0	128	5	2	0	0	4.1836	1	1
2	100	3	1	80	128	0	0	3	1	0	0	301.95	1	1
2	101	3	5	80	128	0	128	2	2	0	0	1485.2	0	0
2	102	3	6	80	0	0	128	5	2	0	0	721.0700000000001	0	1
2	103	3	5	80	128	0	128	2	1	0	0	74.054	1	1
2	104	3	4	80	255	192	203	6	2	0	0	10.373	1	1
2	105	3	6	80	0	0	128	5	2	0	0	231.36	1	1
2	106	3	4	80	255	192	203	6	2	0	0	261.3	1	1
2	107	3	5	80	128	0	128	2	1	0	0	702.78	1	1
2	108	3	1	80	128	0	0	3	2	0	0	1502.6	0	0
2	109	3	2	80	0	255	255	1	2	0	0	426.07	1	1
2	110	3	2	80	0	255	255	1	2	0	0	0.53542	1	1
2	111	3	5	80	128	0	128	2	1	0	0	69.627	1	1
2	112	3	5	80	128	0	128	2	1	0	0	150.69	1	1
2	113	3	2	80	0	255	255	1	2	0	0	919.25	1	1
2	114	3	1	80	128	0	0	3	1	0	0	1491.1	1	1
2	115	3	4	80	255	192	203	6	2	0	0	0.13457	1	1
2	116	3	6	80	0	0	128	5	2	0	0	0.54483	0	1
2	117	3	2	80	0	255	255	1	2	0	0	74.517	1	1
2	118	3	5	80	128	0	128	2	1	0	0	4.3127	1	1
2	119	3	1	80	128	0	0	3	1	0	0	6.187	0	1
2	120	3	6	80	0	0	128	5	1	0	0	0.55737	0	0
2	121	3	2	80	0	255	255	1	2	0	0	660.12	0	1
2	122	3	3	80	255	255	255	4	1	0	0	1012.2	1	1
2	123	3	1	80	128	0	0	3	1	0	0	0.5374100000000001	0	1
2	124	3	1	80	128	0	0	3	2	0	0	0.5374100000000001	0	0
2	125	3	3	80	255	255	255	4	1	0	0	65.56100000000001	1	1
2	126	3	3	80	255	255	255	4	1	0	0	236.91	1	1
2	127	3	3	80	255	255	255	4	1	0	0	190.96	1	1
2	128	3	5	80	128	0	128	2	1	0	0	565.11	1	1
2	129	3	5	80	128	0	128	2	1	0	0	0.53285	1	1
2	130	3	6	80	0	0	128	5	2	0	0	482.57	1	1
2	131	3	5	80	128	0	128	2	1	0	0	232.74	1	1
2	132	3	5	80	128	0	128	2	1	0	0	284.18	1	1
2	133	3	3	80	255	255	255	4	1	0	0	799.01	1	1
2	134	3	6	80	0	0	128	5	2	0	0	95.532	1	1
2	135	3	3	80	255	255	255	4	1	0	0	117.8	1	1
2	136	3	1	80	128	0	0	3	1	0	0	649.3099999999999	1	1
2	137	3	3	80	255	255	255	4	1	0	0	671.11	0	1
2	138	3	1	80	128	0	0	3	1	0	0	0.53798	1	1
2	139	3	4	80	255	192	203	6	2	0	0	475.15	0	1
2	140	3	6	80	0	0	128	5	2	0	0	72.044	1	1
2	141	3	5	80	128	0	128	2	1	0	0	277.58	1	1
2	142	3	3	80	255	255	255	4	1	0	0	1020	0	1
2	143	3	2	80	0	255	255	1	2	0	0	1150.6	1	1
2	144	3	2	80	0	255	255	1	2	0	0	45.841	1	1
3	1	2	3	50	0	0	0	4	2	0	0	175.22	1	1
3	2	2	1	50	128	128	0	3	2	0	0	445.49	0	1
3	3	2	4	80	0	255	0	6	2	0	0	363.54	1	1
3	4	2	5	80	173	255	47	2	2	0	0	89.032	0	0
3	5	2	6	80	255	0	0	5	2	0	0	56.956	0	0
3	6	2	1	50	128	128	0	3	2	0	0	503.91	0	1
3	7	2	5	80	173	255	47	2	2	0	0	783.95	0	0
3	8	2	4	80	0	255	0	6	2	0	0	185.09	1	1
3	9	2	6	80	255	0	0	5	1	0	0	368.24	1	1
3	10	2	1	50	128	128	0	3	1	0	0	446.62	0	0
3	11	2	1	50	128	128	0	3	2	0	0	0.13856	1	1
3	12	2	4	80	0	255	0	6	2	0	0	683.53	1	1
3	13	2	5	80	173	255	47	2	1	0	0	66.28400000000001	0	1
3	14	2	3	50	0	0	0	4	1	0	0	236.86	1	0
3	15	2	1	50	128	128	0	3	2	0	0	1263.8	0	1
3	16	2	5	80	173	255	47	2	2	0	0	549.05	0	0
3	17	2	4	80	0	255	0	6	2	0	0	0.53798	1	1
3	18	2	4	80	0	255	0	6	2	0	0	369.13	1	1
3	19	2	1	50	128	128	0	3	2	0	0	33.015	0	1
3	20	2	3	50	0	0	0	4	2	0	0	161.43	0	1
3	21	2	5	80	173	255	47	2	1	0	0	339.29	1	1
3	22	2	2	50	255	0	255	1	2	0	0	764.86	1	0
3	23	2	4	80	0	255	0	6	2	0	0	0.56364	1	1
3	24	2	1	50	128	128	0	3	1	0	0	0.5377	1	0
3	25	2	6	80	255	0	0	5	2	0	0	493.35	0	0
3	26	2	1	50	128	128	0	3	1	0	0	310.84	1	0
3	27	2	2	50	255	0	255	1	2	0	0	429.92	0	0
3	28	2	1	50	128	128	0	3	1	0	0	114.89	0	0
3	29	2	3	50	0	0	0	4	2	0	0	84.717	0	1
3	30	2	6	80	255	0	0	5	2	0	0	0.53542	0	0
3	31	2	3	50	0	0	0	4	1	0	0	0.5559500000000001	0	0
3	32	2	5	80	173	255	47	2	1	0	0	119.25	1	1
3	33	2	5	80	173	255	47	2	1	0	0	0.13685	1	1
3	34	2	6	80	255	0	0	5	1	0	0	401.06	1	1
3	35	2	6	80	255	0	0	5	1	0	0	378.44	1	1
3	36	2	4	80	0	255	0	6	2	0	0	1648.1	1	1
3	37	2	1	50	128	128	0	3	2	0	0	594.47	0	1
3	38	2	6	80	255	0	0	5	2	0	0	1997.8	0	0
3	39	2	4	80	0	255	0	6	2	0	0	15.901	0	1
3	40	2	6	80	255	0	0	5	1	0	0	0.54996	1	1
3	41	2	4	80	0	255	0	6	2	0	0	15.808	1	1
3	42	2	1	50	128	128	0	3	2	0	0	103.96	1	1
3	43	2	1	50	128	128	0	3	2	0	0	16.934	1	1
3	44	2	6	80	255	0	0	5	1	0	0	1205.6	1	1
3	45	2	1	50	128	128	0	3	2	0	0	603.88	1	1
3	46	2	3	50	0	0	0	4	1	0	0	0.5394099999999999	0	0
3	47	2	5	80	173	255	47	2	1	0	0	33.938	0	1
3	48	2	1	50	128	128	0	3	1	0	0	145.86	0	0
3	49	2	3	50	0	0	0	4	1	0	0	139.74	0	0
3	50	2	3	50	0	0	0	4	0	0	1	104.47	-1	-1
3	51	2	5	80	173	255	47	2	0	0	1	0	-1	-1
3	52	2	3	50	0	0	0	4	2	0	0	973	0	1
3	53	2	4	80	0	255	0	6	2	0	0	421.67	1	1
3	54	2	6	80	255	0	0	5	1	0	0	212.35	1	1
3	55	2	2	50	255	0	255	1	2	0	0	52.095	0	0
3	56	2	1	50	128	128	0	3	2	0	0	92.033	0	1
3	57	2	2	50	255	0	255	1	1	0	0	941.09	1	1
3	58	2	6	80	255	0	0	5	2	0	0	250.7	0	0
3	59	2	6	80	255	0	0	5	1	0	0	158.28	1	1
3	60	2	4	80	0	255	0	6	2	0	0	540.85	1	1
3	61	2	1	50	128	128	0	3	2	0	0	361.08	0	1
3	62	2	6	80	255	0	0	5	1	0	0	41.215	0	1
3	63	2	2	50	255	0	255	1	2	0	0	425.18	1	0
3	64	2	1	50	128	128	0	3	1	0	0	200.25	0	0
3	65	2	4	80	0	255	0	6	2	0	0	234.59	1	1
3	66	2	5	80	173	255	47	2	2	0	0	698.11	0	0
3	67	2	3	50	0	0	0	4	2	0	0	392.74	1	1
3	68	2	6	80	255	0	0	5	1	0	0	12.812	1	1
3	69	2	4	80	0	255	0	6	2	0	0	0.21525	1	1
3	70	2	2	50	255	0	255	1	2	0	0	585.8099999999999	0	0
3	71	2	2	50	255	0	255	1	1	0	0	343.81	1	1
3	72	2	4	80	0	255	0	6	2	0	0	191.49	1	1
3	73	2	4	80	0	255	0	6	2	0	0	0.5331399999999999	1	1
3	74	2	3	50	0	0	0	4	2	0	0	547.71	1	1
3	75	2	2	50	255	0	255	1	2	0	0	270.58	1	0
3	76	2	3	50	0	0	0	4	2	0	0	0.5394099999999999	0	1
3	77	2	4	80	0	255	0	6	1	0	0	1673.1	1	0
3	78	2	6	80	255	0	0	5	2	0	0	1364.4	0	0
3	79	2	5	80	173	255	47	2	1	0	0	0.5377	0	1
3	80	2	6	80	255	0	0	5	1	0	0	0.54112	1	1
3	81	2	3	50	0	0	0	4	2	0	0	1625.9	0	1
3	82	2	2	50	255	0	255	1	2	0	0	421.15	1	0
3	83	2	5	80	173	255	47	2	1	0	0	44.137	1	1
3	84	2	2	50	255	0	255	1	2	0	0	138.48	0	0
3	85	2	2	50	255	0	255	1	1	0	0	1274.1	1	1
3	86	2	3	50	0	0	0	4	2	0	0	0.55309	1	1
3	87	2	6	80	255	0	0	5	1	0	0	11.769	1	1
3	88	2	1	50	128	128	0	3	1	0	0	1421.4	1	0
3	89	2	6	80	255	0	0	5	1	0	0	0.55281	1	1
3	90	2	2	50	255	0	255	1	2	0	0	54.126	1	0
3	91	2	3	50	0	0	0	4	2	0	0	0.53086	1	1
3	92	2	1	50	128	128	0	3	1	0	0	883.24	0	0
3	93	2	1	50	128	128	0	3	0	0	1	0	-1	-1
3	94	2	6	80	255	0	0	5	1	0	0	45.86	1	1
3	95	2	6	80	255	0	0	5	1	0	0	135.03	1	1
3	96	2	3	50	0	0	0	4	2	0	0	0.55309	1	1
3	97	2	2	50	255	0	255	1	2	0	0	1286.9	0	0
3	98	2	2	50	255	0	255	1	1	0	0	137.97	0	1
3	99	2	5	80	173	255	47	2	1	0	0	8.669	1	1
3	100	2	3	50	0	0	0	4	2	0	0	81.91800000000001	1	1
3	101	2	5	80	173	255	47	2	1	0	0	2.6346	0	1
3	102	2	5	80	173	255	47	2	1	0	0	29.974	0	1
3	103	2	4	80	0	255	0	6	2	0	0	333.38	1	1
3	104	2	3	50	0	0	0	4	2	0	0	125.52	0	1
3	105	2	1	50	128	128	0	3	2	0	0	439.97	0	1
3	106	2	5	80	173	255	47	2	2	0	0	1081.8	0	0
3	107	2	2	50	255	0	255	1	2	0	0	71.476	0	0
3	108	2	4	80	0	255	0	6	2	0	0	3.6082	0	1
3	109	2	2	50	255	0	255	1	1	0	0	0.55366	1	1
3	110	2	4	80	0	255	0	6	2	0	0	0.53969	1	1
3	111	2	4	80	0	255	0	6	2	0	0	419.32	1	1
3	112	2	6	80	255	0	0	5	1	0	0	1013.2	1	1
3	113	2	1	50	128	128	0	3	1	0	0	534	0	0
3	114	2	4	80	0	255	0	6	2	0	0	65.116	1	1
3	115	2	2	50	255	0	255	1	2	0	0	1018.5	1	0
3	116	2	5	80	173	255	47	2	1	0	0	416.96	0	1
3	117	2	5	80	173	255	47	2	1	0	0	354.26	0	1
3	118	2	5	80	173	255	47	2	2	0	0	238.01	0	0
3	119	2	1	50	128	128	0	3	2	0	0	274.35	0	1
3	120	2	1	50	128	128	0	3	1	0	0	0.5476799999999999	1	0
3	121	2	6	80	255	0	0	5	1	0	0	990.8	1	1
3	122	2	2	50	255	0	255	1	2	0	0	63.797	1	0
3	123	2	2	50	255	0	255	1	0	0	1	0	-1	-1
3	124	2	4	80	0	255	0	6	2	0	0	889.36	1	1
3	125	2	5	80	173	255	47	2	1	0	0	374.65	1	1
3	126	2	2	50	255	0	255	1	2	0	0	339.1	1	0
3	127	2	4	80	0	255	0	6	2	0	0	159.71	1	1
3	128	2	6	80	255	0	0	5	1	0	0	358.74	1	1
3	129	2	3	50	0	0	0	4	2	0	0	241.91	0	1
3	130	2	2	50	255	0	255	1	2	0	0	308.02	0	0
3	131	2	3	50	0	0	0	4	1	0	0	149.78	1	0
3	132	2	3	50	0	0	0	4	2	0	0	0.53684	1	1
3	133	2	4	80	0	255	0	6	1	0	0	1236.9	0	0
3	134	2	3	50	0	0	0	4	2	0	0	618.04	1	1
3	135	2	5	80	173	255	47	2	1	0	0	570.62	1	1
3	136	2	2	50	255	0	255	1	2	0	0	876.1799999999999	1	0
3	137	2	3	50	0	0	0	4	2	0	0	313.18	1	1
3	138	2	5	80	173	255	47	2	1	0	0	1207.5	1	1
3	139	2	5	80	173	255	47	2	1	0	0	805.79	1	1
3	140	2	2	50	255	0	255	1	2	0	0	78.95999999999999	1	0
