block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
1	1	1	6	50	0	0	255	4	1	0	0	195.4	0	0
1	2	1	3	50	0	0	128	2	0	1	1	0	-1	-1
1	3	1	1	50	255	0	0	6	0	1	1	0	-1	-1
1	4	1	2	50	0	128	128	3	0	1	1	0	-1	-1
1	5	1	2	50	0	128	128	3	1	0	0	151.6	1	1
1	6	1	2	50	0	128	128	3	1	0	0	60.395	1	1
1	7	1	4	50	255	255	255	1	2	0	0	249.38	0	0
1	8	1	5	50	0	0	0	5	2	0	0	1.3494	0	1
1	9	1	6	50	0	0	255	4	1	0	0	85.03400000000001	0	0
1	10	1	5	50	0	0	0	5	2	0	0	41.836	0	1
1	11	1	5	50	0	0	0	5	0	1	1	0	-1	-1
1	12	1	3	50	0	0	128	2	0	1	1	0	-1	-1
1	13	1	2	50	0	128	128	3	2	0	0	456.97	0	0
1	14	1	2	50	0	128	128	3	2	0	0	839.35	0	0
1	15	1	6	50	0	0	255	4	1	0	0	152.66	0	0
1	16	1	3	50	0	0	128	2	1	0	0	1088.5	1	0
1	17	1	5	50	0	0	0	5	1	0	0	98.935	0	0
1	18	1	3	50	0	0	128	2	2	0	0	12.14	1	1
1	19	1	3	50	0	0	128	2	2	0	0	333.67	1	1
1	20	1	6	50	0	0	255	4	1	0	0	241.78	0	0
1	21	1	1	50	255	0	0	6	2	0	0	102.71	1	0
1	22	1	6	50	0	0	255	4	2	0	0	161.22	1	1
1	23	1	6	50	0	0	255	4	2	0	0	1818.8	1	1
1	24	1	2	50	0	128	128	3	1	0	0	23.997	1	1
1	25	1	6	50	0	0	255	4	1	0	0	94.92700000000001	1	0
1	26	1	6	50	0	0	255	4	1	0	0	21.444	0	0
1	27	1	2	50	0	128	128	3	2	0	0	15.673	1	0
1	28	1	3	50	0	0	128	2	2	0	0	16.813	1	1
1	29	1	6	50	0	0	255	4	1	0	0	23.379	0	0
1	30	1	4	50	255	255	255	1	1	0	0	577.33	0	1
1	31	1	1	50	255	0	0	6	2	0	0	35.77	1	0
1	32	1	6	50	0	0	255	4	2	0	0	0.39515	0	1
1	33	1	4	50	255	255	255	1	2	0	0	181.68	0	0
1	34	1	4	50	255	255	255	1	1	0	0	70.702	0	1
1	35	1	1	50	255	0	0	6	0	0	1	0	-1	-1
1	36	1	6	50	0	0	255	4	2	0	0	0.58246	1	1
1	37	1	2	50	0	128	128	3	2	0	0	120.93	1	0
1	38	1	1	50	255	0	0	6	2	0	0	120.71	1	0
1	39	1	6	50	0	0	255	4	1	0	0	794.38	1	0
1	40	1	5	50	0	0	0	5	1	0	0	61.452	0	0
1	41	1	5	50	0	0	0	5	2	0	0	41.106	0	1
1	42	1	3	50	0	0	128	2	2	0	0	159.88	0	1
1	43	1	4	50	255	255	255	1	1	0	0	171.29	1	1
1	44	1	1	50	255	0	0	6	1	0	0	97.377	1	1
1	45	1	5	50	0	0	0	5	1	0	0	465.37	1	0
1	46	1	3	50	0	0	128	2	2	0	0	522.26	1	1
1	47	1	4	50	255	255	255	1	2	0	0	29.944	1	0
1	48	1	1	50	255	0	0	6	2	0	0	0.54454	1	0
1	49	1	5	50	0	0	0	5	2	0	0	0.5625	0	1
1	50	1	6	50	0	0	255	4	1	0	0	0.5559500000000001	1	0
1	51	1	1	50	255	0	0	6	1	0	0	122.65	1	1
1	52	1	3	50	0	0	128	2	1	0	0	45.333	1	0
1	53	1	5	50	0	0	0	5	1	0	0	389.03	0	0
1	54	1	4	50	255	255	255	1	0	1	1	0	-1	-1
1	55	1	3	50	0	0	128	2	2	0	0	56.893	1	1
1	56	1	1	50	255	0	0	6	2	0	0	79.32599999999999	0	0
1	57	1	3	50	0	0	128	2	1	0	0	50.178	1	0
1	58	1	4	50	255	255	255	1	1	0	0	4.9727	0	1
1	59	1	5	50	0	0	0	5	2	0	0	85.84999999999999	1	1
1	60	1	6	50	0	0	255	4	2	0	0	56.235	1	1
1	61	1	4	50	255	255	255	1	1	0	0	462.3	0	1
1	62	1	5	50	0	0	0	5	2	0	0	253.18	0	1
1	63	1	5	50	0	0	0	5	1	0	0	6.7771	0	0
1	64	1	2	50	0	128	128	3	1	0	0	262.54	1	1
1	65	1	2	50	0	128	128	3	2	0	0	231.8	1	0
1	66	1	6	50	0	0	255	4	1	0	0	25.472	0	0
1	67	1	4	50	255	255	255	1	2	0	0	229.81	1	0
1	68	1	6	50	0	0	255	4	2	0	0	1284.2	1	1
1	69	1	4	50	255	255	255	1	2	0	0	577.26	1	0
1	70	1	5	50	0	0	0	5	1	0	0	0.57134	1	0
1	71	1	4	50	255	255	255	1	1	0	0	9.6572	1	1
1	72	1	2	50	0	128	128	3	1	0	0	211.17	0	1
1	73	1	4	50	255	255	255	1	0	1	1	0	-1	-1
1	74	1	6	50	0	0	255	4	2	0	0	234.07	0	1
1	75	1	2	50	0	128	128	3	2	0	0	128.77	1	0
1	76	1	3	50	0	0	128	2	2	0	0	195.35	1	1
1	77	1	3	50	0	0	128	2	2	0	0	41.346	0	1
1	78	1	2	50	0	128	128	3	1	0	0	0.54454	0	1
1	79	1	3	50	0	0	128	2	1	0	0	374.91	0	0
1	80	1	3	50	0	0	128	2	2	0	0	62.48	1	1
1	81	1	5	50	0	0	0	5	2	0	0	220.56	0	1
1	82	1	5	50	0	0	0	5	1	0	0	247.84	1	0
1	83	1	3	50	0	0	128	2	1	0	0	163.84	1	0
1	84	1	1	50	255	0	0	6	0	1	1	0	-1	-1
1	85	1	6	50	0	0	255	4	1	0	0	184.76	0	0
1	86	1	4	50	255	255	255	1	2	0	0	26.72	1	0
1	87	1	1	50	255	0	0	6	0	1	1	0	-1	-1
1	88	1	5	50	0	0	0	5	2	0	0	59.171	1	1
1	89	1	4	50	255	255	255	1	2	0	0	11.621	0	0
1	90	1	1	50	255	0	0	6	1	0	0	45.012	0	1
1	91	1	2	50	0	128	128	3	1	0	0	305.37	0	1
1	92	1	4	50	255	255	255	1	2	0	0	318.68	0	0
1	93	1	6	50	0	0	255	4	2	0	0	43.158	0	1
1	94	1	4	50	255	255	255	1	2	0	0	98.76900000000001	0	0
1	95	1	1	50	255	0	0	6	2	0	0	136.14	0	0
1	96	1	5	50	0	0	0	5	1	0	0	0.54397	0	0
1	97	1	6	50	0	0	255	4	2	0	0	67.161	1	1
1	98	1	5	50	0	0	0	5	2	0	0	364.97	1	1
1	99	1	1	50	255	0	0	6	2	0	0	94.108	0	0
1	100	1	6	50	0	0	255	4	1	0	0	3.6473	0	0
1	101	1	5	50	0	0	0	5	1	0	0	36.567	0	0
1	102	1	2	50	0	128	128	3	1	0	0	146.55	0	1
1	103	1	4	50	255	255	255	1	1	0	0	67.376	1	1
1	104	1	2	50	0	128	128	3	1	0	0	1890.3	0	1
1	105	1	1	50	255	0	0	6	2	0	0	208.59	1	0
1	106	1	5	50	0	0	0	5	2	0	0	160.7	0	1
1	107	1	3	50	0	0	128	2	2	0	0	10.776	1	1
1	108	1	5	50	0	0	0	5	2	0	0	60.679	1	1
1	109	1	6	50	0	0	255	4	1	0	0	265.87	0	0
1	110	1	1	50	255	0	0	6	2	0	0	62.029	1	0
1	111	1	1	50	255	0	0	6	2	0	0	1560	1	0
1	112	1	1	50	255	0	0	6	2	0	0	54.033	1	0
1	113	1	1	50	255	0	0	6	1	0	0	37.151	0	1
1	114	1	3	50	0	0	128	2	2	0	0	80.06100000000001	0	1
1	115	1	3	50	0	0	128	2	1	0	0	0.55081	1	0
1	116	1	6	50	0	0	255	4	1	0	0	399.43	0	0
1	117	1	2	50	0	128	128	3	2	0	0	218.5	0	0
1	118	1	3	50	0	0	128	2	1	0	0	69.149	1	0
1	119	1	2	50	0	128	128	3	1	0	0	32.219	1	1
1	120	1	1	50	255	0	0	6	1	0	0	0.55452	0	1
1	121	1	1	50	255	0	0	6	2	0	0	175.13	0	0
1	122	1	3	50	0	0	128	2	2	0	0	254.22	0	1
1	123	1	4	50	255	255	255	1	1	0	0	14.412	0	1
1	124	1	4	50	255	255	255	1	1	0	0	789.54	0	1
1	125	1	6	50	0	0	255	4	2	0	0	102.9	0	1
1	126	1	2	50	0	128	128	3	1	0	0	139.12	0	1
1	127	1	3	50	0	0	128	2	0	1	1	0	-1	-1
1	128	1	2	50	0	128	128	3	1	0	0	76.759	1	1
1	129	1	2	50	0	128	128	3	1	0	0	173.62	0	1
1	130	1	5	50	0	0	0	5	1	0	0	134.82	0	0
1	131	1	4	50	255	255	255	1	2	0	0	24.237	0	0
1	132	1	5	50	0	0	0	5	1	0	0	50.687	1	0
1	133	1	1	50	255	0	0	6	1	0	0	215.84	0	1
1	134	1	5	50	0	0	0	5	0	0	1	0	-1	-1
1	135	1	4	50	255	255	255	1	2	0	0	61.444	1	0
1	136	1	2	50	0	128	128	3	0	0	1	0	-1	-1
1	137	1	3	50	0	0	128	2	2	0	0	206.95	0	1
1	138	1	3	50	0	0	128	2	1	0	0	860.5599999999999	0	0
1	139	1	1	50	255	0	0	6	2	0	0	65.648	1	0
1	140	1	1	50	255	0	0	6	2	0	0	0.54511	1	0
1	141	1	2	50	0	128	128	3	2	0	0	307.69	0	0
1	142	1	2	50	0	128	128	3	1	0	0	11.796	1	1
1	143	1	4	50	255	255	255	1	0	1	1	0	-1	-1
1	144	1	4	50	255	255	255	1	1	0	0	50.167	0	1
2	1	3	1	80	255	192	203	6	1	0	0	1611.2	1	1
2	2	3	4	80	128	0	128	1	1	0	0	106.23	1	1
