block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
1	79	1	3	50	255	192	203	4	2	0	0	290.74	0	0
1	80	1	6	50	255	69	0	3	1	0	0	551.03	0	0
1	81	1	5	50	0	128	0	2	1	0	0	1257	1	0
1	82	1	3	50	255	192	203	4	2	0	0	389.33	0	0
1	83	1	2	50	255	165	0	6	2	0	0	537	1	0
1	84	1	3	50	255	192	203	4	2	0	0	422.29	0	0
1	85	1	5	50	0	128	0	2	0	1	1	0	-1	-1
1	86	1	4	50	0	0	255	1	1	0	0	1193.3	1	1
1	87	1	4	50	0	0	255	1	1	0	0	622.8	0	1
1	88	1	6	50	255	69	0	3	1	0	0	359.2	0	0
1	89	1	1	50	173	255	47	5	2	0	0	370.42	1	1
1	90	1	6	50	255	69	0	3	1	0	0	430.37	1	0
1	91	1	1	50	173	255	47	5	2	0	0	892.97	0	1
1	92	1	4	50	0	0	255	1	1	0	0	862.34	0	1
1	93	1	3	50	255	192	203	4	2	0	0	600.01	1	0
1	94	1	5	50	0	128	0	2	1	0	0	449.31	1	0
1	95	1	6	50	255	69	0	3	1	0	0	450.49	0	0
1	96	1	3	50	255	192	203	4	2	0	0	412.53	0	0
1	97	1	4	50	0	0	255	1	1	0	0	1959.8	1	1
1	98	1	6	50	255	69	0	3	2	0	0	320.24	0	1
1	99	1	4	50	0	0	255	1	1	0	0	189.08	1	1
1	100	1	4	50	0	0	255	1	1	0	0	312.86	1	1
1	101	1	4	50	0	0	255	1	1	0	0	352.84	0	1
1	102	1	4	50	0	0	255	1	1	0	0	293.45	0	1
1	103	1	2	50	255	165	0	6	2	0	0	282.98	0	0
1	104	1	2	50	255	165	0	6	2	0	0	423.97	0	0
1	105	1	2	50	255	165	0	6	2	0	0	331.38	0	0
1	106	1	2	50	255	165	0	6	1	0	0	269.24	1	1
1	107	1	3	50	255	192	203	4	2	0	0	617.92	0	0
1	108	1	1	50	173	255	47	5	2	0	0	294.96	0	1
1	109	1	4	50	0	0	255	1	1	0	0	1317.9	1	1
1	110	1	2	50	255	165	0	6	2	0	0	1609	1	0
1	111	1	6	50	255	69	0	3	1	0	0	281.44	0	0
1	112	1	3	50	255	192	203	4	2	0	0	1764	0	0
1	113	1	6	50	255	69	0	3	2	0	0	348.61	1	1
1	114	1	5	50	0	128	0	2	1	0	0	365.21	1	0
1	115	1	5	50	0	128	0	2	1	0	0	269.2	1	0
1	116	1	3	50	255	192	203	4	2	0	0	480.64	0	0
1	117	1	1	50	173	255	47	5	1	0	0	305.77	1	0
1	118	1	5	50	0	128	0	2	1	0	0	1096.5	0	0
1	119	1	6	50	255	69	0	3	1	0	0	321.79	1	0
1	120	1	1	50	173	255	47	5	1	0	0	197.69	0	0
1	121	1	4	50	0	0	255	1	2	0	0	772.65	1	0
1	122	1	4	50	0	0	255	1	2	0	0	408.13	0	0
1	123	1	3	50	255	192	203	4	2	0	0	1445.6	1	0
1	124	1	3	50	255	192	203	4	2	0	0	390.18	1	0
1	125	1	5	50	0	128	0	2	1	0	0	275.37	1	0
1	126	1	1	50	173	255	47	5	2	0	0	258.83	1	1
1	127	1	1	50	173	255	47	5	2	0	0	926.1	0	1
1	128	1	1	50	173	255	47	5	1	0	0	664.84	1	0
1	129	1	3	50	255	192	203	4	2	0	0	404.77	1	0
1	130	1	2	50	255	165	0	6	1	0	0	1286.3	0	1
1	131	1	4	50	0	0	255	1	2	0	0	264.31	1	0
1	132	1	3	50	255	192	203	4	2	0	0	317.37	1	0
1	133	1	2	50	255	165	0	6	2	0	0	275.44	0	0
1	134	1	2	50	255	165	0	6	1	0	0	176.98	1	1
1	135	1	4	50	0	0	255	1	2	0	0	277.4	1	0
1	136	1	2	50	255	165	0	6	1	0	0	586.33	1	1
1	137	1	2	50	255	165	0	6	1	0	0	416.86	1	1
1	138	1	3	50	255	192	203	4	2	0	0	244.92	1	0
1	139	1	5	50	0	128	0	2	1	0	0	1119.4	0	0
1	140	1	4	50	0	0	255	1	2	0	0	671.04	1	0
1	141	1	5	50	0	128	0	2	0	0	1	0	-1	-1
1	142	1	5	50	0	128	0	2	1	0	0	370.17	0	0
1	143	1	1	50	173	255	47	5	2	0	0	134.83	1	1
1	144	1	4	50	0	0	255	1	2	0	0	201.21	0	0
2	1	2	2	50	255	0	255	6	2	0	0	993.11	0	0
2	2	2	3	50	255	255	0	4	1	0	0	549.22	1	0
2	3	2	6	80	128	0	0	3	1	0	0	330.25	1	1
2	4	2	3	50	255	255	0	4	1	0	0	192.51	0	0
2	5	2	3	50	255	255	0	4	2	0	0	260.18	0	1
2	6	2	2	50	255	0	255	6	1	0	0	298.56	0	1
2	7	2	5	80	0	0	0	2	2	0	0	252.24	1	1
2	8	2	5	80	0	0	0	2	0	1	1	0	-1	-1
2	9	2	5	80	0	0	0	2	2	0	0	217.47	1	1
2	10	2	6	80	128	0	0	3	2	0	0	787.3099999999999	0	0
2	11	2	1	50	128	128	0	5	1	0	0	618.08	0	0
2	12	2	6	80	128	0	0	3	1	0	0	682.33	1	1
2	13	2	5	80	0	0	0	2	2	0	0	424.12	1	1
2	14	2	2	50	255	0	255	6	2	0	0	1426.4	1	0
2	15	2	2	50	255	0	255	6	2	0	0	195.66	1	0
2	16	2	4	80	0	255	0	1	1	0	0	374.69	1	1
2	17	2	2	50	255	0	255	6	2	0	0	453.44	0	0
2	18	2	5	80	0	0	0	2	2	0	0	706.74	1	1
2	19	2	4	80	0	255	0	1	1	0	0	435.55	1	1
2	20	2	1	50	128	128	0	5	1	0	0	688.4299999999999	1	0
2	21	2	1	50	128	128	0	5	1	0	0	359.65	1	0
2	22	2	6	80	128	0	0	3	2	0	0	947.05	0	0
2	23	2	6	80	128	0	0	3	1	0	0	709.83	1	1
2	24	2	2	50	255	0	255	6	1	0	0	259.52	1	1
2	25	2	5	80	0	0	0	2	2	0	0	108.65	1	1
2	26	2	5	80	0	0	0	2	2	0	0	160.66	1	1
2	27	2	4	80	0	255	0	1	1	0	0	250.15	1	1
2	28	2	3	50	255	255	0	4	1	0	0	341.36	0	0
2	29	2	1	50	128	128	0	5	1	0	0	129.62	1	0
2	30	2	2	50	255	0	255	6	1	0	0	1201	0	1
2	31	2	6	80	128	0	0	3	2	0	0	407.91	0	0
2	32	2	1	50	128	128	0	5	1	0	0	374.23	0	0
2	33	2	5	80	0	0	0	2	2	0	0	48.37	1	1
2	34	2	3	50	255	255	0	4	1	0	0	1809.4	1	0
2	35	2	5	80	0	0	0	2	2	0	0	643.91	1	1
2	36	2	6	80	128	0	0	3	1	0	0	213.51	1	1
2	37	2	2	50	255	0	255	6	1	0	0	565.48	0	1
2	38	2	4	80	0	255	0	1	2	0	0	637.34	0	0
2	39	2	4	80	0	255	0	1	1	0	0	349.91	1	1
2	40	2	1	50	128	128	0	5	1	0	0	217.32	1	0
2	41	2	6	80	128	0	0	3	1	0	0	278.47	1	1
2	42	2	4	80	0	255	0	1	1	0	0	159.03	0	1
2	43	2	4	80	0	255	0	1	2	0	0	222.32	0	0
2	44	2	6	80	128	0	0	3	1	0	0	184.82	1	1
2	45	2	3	50	255	255	0	4	1	0	0	330.39	0	0
2	46	2	4	80	0	255	0	1	2	0	0	314.19	0	0
2	47	2	1	50	128	128	0	5	1	0	0	219.3	0	0
2	48	2	4	80	0	255	0	1	1	0	0	1317.3	1	1
2	49	2	5	80	0	0	0	2	2	0	0	805.75	1	1
2	50	2	6	80	128	0	0	3	1	0	0	160.25	1	1
2	51	2	3	50	255	255	0	4	1	0	0	216.55	1	0
2	52	2	1	50	128	128	0	5	1	0	0	218.37	1	0
2	53	2	2	50	255	0	255	6	2	0	0	323.43	0	0
2	54	2	5	80	0	0	0	2	2	0	0	532.9400000000001	0	1
2	55	2	4	80	0	255	0	1	2	0	0	593.99	0	0
2	56	2	4	80	0	255	0	1	1	0	0	637.08	0	1
2	57	2	4	80	0	255	0	1	1	0	0	613.72	0	1
2	58	2	4	80	0	255	0	1	2	0	0	232.72	0	0
2	59	2	1	50	128	128	0	5	1	0	0	295.55	1	0
2	60	2	3	50	255	255	0	4	1	0	0	251.44	0	0
2	61	2	2	50	255	0	255	6	2	0	0	397.45	1	0
2	62	2	6	80	128	0	0	3	1	0	0	324.56	1	1
2	63	2	6	80	128	0	0	3	1	0	0	440.65	1	1
2	64	2	5	80	0	0	0	2	2	0	0	62.817	1	1
2	65	2	1	50	128	128	0	5	0	1	1	0	-1	-1
2	66	2	4	80	0	255	0	1	2	0	0	696.6	1	0
2	67	2	3	50	255	255	0	4	1	0	0	775.2	0	0
2	68	2	5	80	0	0	0	2	2	0	0	267.71	0	1
2	69	2	2	50	255	0	255	6	2	0	0	280.01	1	0
2	70	2	6	80	128	0	0	3	1	0	0	252.37	1	1
2	71	2	1	50	128	128	0	5	1	0	0	194.19	1	0
2	72	2	3	50	255	255	0	4	1	0	0	97.143	1	0
2	73	2	4	80	0	255	0	1	2	0	0	420.06	0	0
2	74	2	1	50	128	128	0	5	1	0	0	154.74	1	0
2	75	2	4	80	0	255	0	1	2	0	0	427.51	1	0
2	76	2	4	80	0	255	0	1	2	0	0	809.25	0	0
2	77	2	2	50	255	0	255	6	2	0	0	910.55	1	0
2	78	2	3	50	255	255	0	4	2	0	0	999.16	0	1
2	79	2	3	50	255	255	0	4	1	0	0	63.717	1	0
2	80	2	4	80	0	255	0	1	2	0	0	71.14400000000001	0	0
2	81	2	1	50	128	128	0	5	1	0	0	40.496	1	0
2	82	2	2	50	255	0	255	6	2	0	0	118.53	0	0
2	83	2	6	80	128	0	0	3	1	0	0	228.47	1	1
2	84	2	1	50	128	128	0	5	1	0	0	205.95	0	0
2	85	2	2	50	255	0	255	6	2	0	0	212.8	0	0
2	86	2	2	50	255	0	255	6	2	0	0	282.88	1	0
2	87	2	1	50	128	128	0	5	1	0	0	703.11	0	0
2	88	2	2	50	255	0	255	6	2	0	0	693.5599999999999	0	0
2	89	2	4	80	0	255	0	1	2	0	0	18.116	0	0
2	90	2	3	50	255	255	0	4	1	0	0	105.11	1	0
2	91	2	3	50	255	255	0	4	1	0	0	329.08	0	0
2	92	2	2	50	255	0	255	6	2	0	0	141.99	1	0
2	93	2	2	50	255	0	255	6	2	0	0	177.94	0	0
2	94	2	6	80	128	0	0	3	1	0	0	47.625	1	1
2	95	2	3	50	255	255	0	4	1	0	0	215.54	0	0
2	96	2	5	80	0	0	0	2	2	0	0	136.54	1	1
2	97	2	1	50	128	128	0	5	1	0	0	769.14	0	0
2	98	2	5	80	0	0	0	2	2	0	0	198.69	1	1
2	99	2	1	50	128	128	0	5	1	0	0	255.9	1	0
2	100	2	5	80	0	0	0	2	2	0	0	140.77	0	1
2	101	2	3	50	255	255	0	4	1	0	0	256.39	1	0
2	102	2	4	80	0	255	0	1	2	0	0	503.46	0	0
2	103	2	6	80	128	0	0	3	1	0	0	364.51	1	1
2	104	2	3	50	255	255	0	4	1	0	0	1051.4	0	0
2	105	2	2	50	255	0	255	6	2	0	0	143.12	0	0
2	106	2	6	80	128	0	0	3	1	0	0	329.8	0	1
2	107	2	1	50	128	128	0	5	1	0	0	294.78	1	0
2	108	2	5	80	0	0	0	2	2	0	0	218.46	0	1
2	109	2	5	80	0	0	0	2	2	0	0	115.03	1	1
2	110	2	3	50	255	255	0	4	1	0	0	217.36	1	0
2	111	2	6	80	128	0	0	3	1	0	0	1082	1	1
2	112	2	6	80	128	0	0	3	1	0	0	388.29	1	1
2	113	2	1	50	128	128	0	5	1	0	0	59.852	1	0
2	114	2	6	80	128	0	0	3	1	0	0	127.24	1	1
2	115	2	1	50	128	128	0	5	1	0	0	261.58	0	0
2	116	2	1	50	128	128	0	5	1	0	0	180.1	0	0
2	117	2	3	50	255	255	0	4	1	0	0	275.61	0	0
2	118	2	4	80	0	255	0	1	2	0	0	246.33	0	0
2	119	2	3	50	255	255	0	4	2	0	0	85.014	0	1
2	120	2	6	80	128	0	0	3	1	0	0	167.86	1	1
2	121	2	3	50	255	255	0	4	1	0	0	148.28	1	0
2	122	2	5	80	0	0	0	2	2	0	0	147.87	1	1
2	123	2	4	80	0	255	0	1	2	0	0	102.87	0	0
2	124	2	3	50	255	255	0	4	1	0	0	41.46	1	0
2	125	2	5	80	0	0	0	2	2	0	0	549.17	0	1
2	126	2	2	50	255	0	255	6	2	0	0	678.52	1	0
2	127	2	6	80	128	0	0	3	1	0	0	142.41	1	1
2	128	2	1	50	128	128	0	5	1	0	0	267.04	0	0
2	129	2	6	80	128	0	0	3	1	0	0	201.45	1	1
2	130	2	3	50	255	255	0	4	1	0	0	191.96	1	0
2	131	2	2	50	255	0	255	6	2	0	0	365.58	1	0
2	132	2	6	80	128	0	0	3	1	0	0	229.64	1	1
2	133	2	4	80	0	255	0	1	2	0	0	54.291	1	0
2	134	2	5	80	0	0	0	2	2	0	0	221.26	1	1
2	135	2	2	50	255	0	255	6	2	0	0	919.45	0	0
2	136	2	2	50	255	0	255	6	2	0	0	351.37	0	0
2	137	2	5	80	0	0	0	2	2	0	0	251	1	1
2	138	2	5	80	0	0	0	2	2	0	0	53.056	0	1
2	139	2	2	50	255	0	255	6	2	0	0	45.233	1	0
2	140	2	4	80	0	255	0	1	2	0	0	127.94	0	0
2	141	2	3	50	255	255	0	4	1	0	0	55.796	0	0
2	142	2	1	50	128	128	0	5	1	0	0	66.71599999999999	1	0
2	143	2	5	80	0	0	0	2	2	0	0	378.2	1	1
2	144	2	1	50	128	128	0	5	1	0	0	131.24	0	0
3	1	3	2	80	255	0	0	6	2	0	0	235.53	1	0
3	2	3	6	80	0	255	255	3	1	0	0	192.08	0	0
3	3	3	1	80	0	128	128	5	2	0	0	115.72	0	0
3	4	3	2	80	255	0	0	6	2	0	0	276.16	0	0
3	5	3	3	80	128	0	128	4	1	0	0	214.91	1	1
3	6	3	5	80	0	0	128	2	1	0	0	279.37	1	0
3	7	3	2	80	255	0	0	6	2	0	0	211.17	0	0
3	8	3	1	80	0	128	128	5	1	0	0	256.35	1	1
3	9	3	6	80	0	255	255	3	1	0	0	111.26	0	0
3	10	3	2	80	255	0	0	6	2	0	0	116.8	0	0
3	11	3	3	80	128	0	128	4	1	0	0	195.02	1	1
3	12	3	2	80	255	0	0	6	2	0	0	85.31699999999999	0	0
3	13	3	1	80	0	128	128	5	1	0	0	347.59	1	1
3	14	3	2	80	255	0	0	6	2	0	0	205.76	0	0
3	15	3	3	80	128	0	128	4	1	0	0	278.26	1	1
3	16	3	2	80	255	0	0	6	1	0	0	40.232	1	1
3	17	3	4	80	255	255	255	1	2	0	0	286.73	0	1
3	18	3	5	80	0	0	128	2	1	0	0	78.913	0	0
3	19	3	2	80	255	0	0	6	1	0	0	40.839	1	1
3	20	3	1	80	0	128	128	5	1	0	0	64.81699999999999	1	1
3	21	3	4	80	255	255	255	1	1	0	0	165.17	0	0
3	22	3	4	80	255	255	255	1	2	0	0	233.45	1	1
3	23	3	1	80	0	128	128	5	2	0	0	508.15	0	0
3	24	3	6	80	0	255	255	3	2	0	0	229.6	1	1
3	25	3	1	80	0	128	128	5	1	0	0	214.23	1	1
3	26	3	6	80	0	255	255	3	2	0	0	96.849	0	1
3	27	3	3	80	128	0	128	4	1	0	0	112.88	0	1
3	28	3	4	80	255	255	255	1	2	0	0	202.56	1	1
3	29	3	6	80	0	255	255	3	2	0	0	233.53	1	1
3	30	3	5	80	0	0	128	2	1	0	0	218.74	0	0
3	31	3	5	80	0	0	128	2	1	0	0	44.153	0	0
3	32	3	4	80	255	255	255	1	1	0	0	887.03	0	0
3	33	3	6	80	0	255	255	3	2	0	0	150.24	1	1
3	34	3	6	80	0	255	255	3	2	0	0	79.673	1	1
3	35	3	5	80	0	0	128	2	1	0	0	119.23	0	0
3	36	3	2	80	255	0	0	6	1	0	0	70.76900000000001	0	1
3	37	3	3	80	128	0	128	4	1	0	0	142.61	0	1
3	38	3	4	80	255	255	255	1	2	0	0	187.89	1	1
3	39	3	6	80	0	255	255	3	2	0	0	1262.8	0	1
3	40	3	2	80	255	0	0	6	1	0	0	112.59	1	1
3	41	3	4	80	255	255	255	1	1	0	0	39.614	0	0
3	42	3	4	80	255	255	255	1	2	0	0	201.85	1	1
3	43	3	2	80	255	0	0	6	2	0	0	223.08	1	0
3	44	3	4	80	255	255	255	1	2	0	0	126.54	1	1
3	45	3	3	80	128	0	128	4	1	0	0	11.264	1	1
3	46	3	1	80	0	128	128	5	1	0	0	59.881	1	1
3	47	3	3	80	128	0	128	4	1	0	0	0.5796	1	1
3	48	3	1	80	0	128	128	5	1	0	0	0.57761	1	1
3	49	3	5	80	0	0	128	2	1	0	0	568.26	0	0
3	50	3	5	80	0	0	128	2	1	0	0	146.8	1	0
3	51	3	1	80	0	128	128	5	1	0	0	204.76	0	1
3	52	3	6	80	0	255	255	3	2	0	0	387.66	0	1
3	53	3	5	80	0	0	128	2	1	0	0	341.86	0	0
3	54	3	4	80	255	255	255	1	2	0	0	115.7	0	1
3	55	3	5	80	0	0	128	2	1	0	0	774.14	0	0
3	56	3	1	80	0	128	128	5	2	0	0	326.74	0	0
3	57	3	2	80	255	0	0	6	2	0	0	131.2	0	0
3	58	3	6	80	0	255	255	3	2	0	0	157.81	0	1
3	59	3	3	80	128	0	128	4	1	0	0	99.928	1	1
3	60	3	5	80	0	0	128	2	1	0	0	130.17	0	0
3	61	3	5	80	0	0	128	2	2	0	0	109.25	1	1
3	62	3	3	80	128	0	128	4	1	0	0	284.56	1	1
3	63	3	5	80	0	0	128	2	1	0	0	1332.9	1	0
3	64	3	5	80	0	0	128	2	1	0	0	38.697	1	0
3	65	3	3	80	128	0	128	4	1	0	0	1638.3	1	1
3	66	3	2	80	255	0	0	6	2	0	0	130.38	1	0
3	67	3	5	80	0	0	128	2	1	0	0	456.67	0	0
3	68	3	6	80	0	255	255	3	2	0	0	151.57	1	1
3	69	3	4	80	255	255	255	1	2	0	0	223.71	1	1
3	70	3	4	80	255	255	255	1	2	0	0	151.58	1	1
3	71	3	2	80	255	0	0	6	2	0	0	158.04	0	0
3	72	3	4	80	255	255	255	1	2	0	0	126.38	1	1
3	73	3	6	80	0	255	255	3	2	0	0	207.3	0	1
3	74	3	6	80	0	255	255	3	1	0	0	72.123	0	0
3	75	3	2	80	255	0	0	6	2	0	0	46.805	0	0
3	76	3	5	80	0	0	128	2	1	0	0	15.764	1	0
3	77	3	3	80	128	0	128	4	1	0	0	523.09	1	1
3	78	3	1	80	0	128	128	5	2	0	0	428.9	1	0
3	79	3	6	80	0	255	255	3	2	0	0	115.6	1	1
3	80	3	4	80	255	255	255	1	2	0	0	287.97	1	1
3	81	3	1	80	0	128	128	5	1	0	0	109.26	1	1
3	82	3	1	80	0	128	128	5	1	0	0	36.095	1	1
3	83	3	2	80	255	0	0	6	2	0	0	41.342	0	0
3	84	3	6	80	0	255	255	3	2	0	0	124.19	0	1
3	85	3	2	80	255	0	0	6	2	0	0	60.802	0	0
3	86	3	4	80	255	255	255	1	2	0	0	160.44	0	1
3	87	3	3	80	128	0	128	4	1	0	0	106.18	0	1
3	88	3	3	80	128	0	128	4	2	0	0	365.42	0	0
3	89	3	5	80	0	0	128	2	1	0	0	63.533	0	0
3	90	3	5	80	0	0	128	2	1	0	0	202.95	0	0
3	91	3	6	80	0	255	255	3	1	0	0	433.7	0	0
3	92	3	4	80	255	255	255	1	2	0	0	118.48	1	1
3	93	3	6	80	0	255	255	3	2	0	0	125.18	1	1
3	94	3	5	80	0	0	128	2	1	0	0	50.888	1	0
3	95	3	3	80	128	0	128	4	1	0	0	100.99	1	1
3	96	3	1	80	0	128	128	5	2	0	0	66.617	0	0
3	97	3	5	80	0	0	128	2	1	0	0	101.3	0	0
3	98	3	3	80	128	0	128	4	1	0	0	110.33	1	1
3	99	3	5	80	0	0	128	2	2	0	0	0.57646	1	1
3	100	3	6	80	0	255	255	3	2	0	0	50.415	1	1
3	101	3	6	80	0	255	255	3	2	0	0	4.7674	0	1
3	102	3	1	80	0	128	128	5	1	0	0	334.68	1	1
3	103	3	4	80	255	255	255	1	2	0	0	314.46	1	1
3	104	3	1	80	0	128	128	5	2	0	0	58.456	0	0
3	105	3	1	80	0	128	128	5	1	0	0	91.18300000000001	0	1
3	106	3	2	80	255	0	0	6	2	0	0	7.8265	1	0
3	107	3	2	80	255	0	0	6	2	0	0	141.09	0	0
3	108	3	1	80	0	128	128	5	1	0	0	23.158	1	1
3	109	3	4	80	255	255	255	1	2	0	0	89.792	1	1
3	110	3	1	80	0	128	128	5	1	0	0	54.129	1	1
3	111	3	1	80	0	128	128	5	1	0	0	37.311	1	1
3	112	3	4	80	255	255	255	1	2	0	0	120.94	0	1
3	113	3	4	80	255	255	255	1	2	0	0	89.124	1	1
3	114	3	4	80	255	255	255	1	2	0	0	260.38	1	1
3	115	3	3	80	128	0	128	4	1	0	0	135.25	1	1
3	116	3	6	80	0	255	255	3	2	0	0	119.29	1	1
3	117	3	4	80	255	255	255	1	2	0	0	49.225	1	1
3	118	3	5	80	0	0	128	2	1	0	0	28.752	0	0
3	119	3	3	80	128	0	128	4	1	0	0	66.75	1	1
3	120	3	3	80	128	0	128	4	0	1	1	0	-1	-1
3	121	3	6	80	0	255	255	3	2	0	0	128.41	1	1
3	122	3	1	80	0	128	128	5	1	0	0	341.04	1	1
3	123	3	1	80	0	128	128	5	1	0	0	521.3	1	1
3	124	3	5	80	0	0	128	2	2	0	0	862.34	0	1
3	125	3	2	80	255	0	0	6	2	0	0	77.515	0	0
3	126	3	2	80	255	0	0	6	2	0	0	537.3099999999999	1	0
3	127	3	2	80	255	0	0	6	2	0	0	444.08	0	0
3	128	3	3	80	128	0	128	4	1	0	0	126.95	1	1
3	129	3	3	80	128	0	128	4	1	0	0	168.74	1	1
3	130	3	6	80	0	255	255	3	2	0	0	107.38	1	1
3	131	3	4	80	255	255	255	1	2	0	0	97.366	1	1
3	132	3	2	80	255	0	0	6	2	0	0	104.13	0	0
3	133	3	3	80	128	0	128	4	1	0	0	204.36	0	1
3	134	3	4	80	255	255	255	1	2	0	0	60.142	1	1
3	135	3	3	80	128	0	128	4	1	0	0	154.26	1	1
3	136	3	6	80	0	255	255	3	2	0	0	804.91	1	1
3	137	3	1	80	0	128	128	5	1	0	0	297.47	1	1
3	138	3	1	80	0	128	128	5	1	0	0	125.1	1	1
3	139	3	5	80	0	0	128	2	1	0	0	229.47	1	0
3	140	3	6	80	0	255	255	3	2	0	0	145.25	0	1
3	141	3	2	80	255	0	0	6	2	0	0	81.53700000000001	0	0
3	142	3	3	80	128	0	128	4	1	0	0	119.15	1	1
3	143	3	5	80	0	0	128	2	1	0	0	206.75	0	0
