onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
250.087	0.001	250088	Stimulus	S 31
250.57	0.001	250571	Stimulus	S 32
251.927	0.001	251928	Stimulus	S 33
252.649	0.001	252650	Stimulus	S 34
254.47	0.001	254471	Stimulus	S 37
255.504	0.001	255505	Stimulus	S 31
256.02	0.001	256021	Stimulus	S 32
257.367	0.001	257368	Stimulus	S 33
257.625	0.001	257626	Stimulus	S 34
259.969	0.001	259970	Stimulus	S 36
261.002	0.001	261003	Stimulus	S 31
261.552	0.001	261553	Stimulus	S 32
262.904	0.001	262905	Stimulus	S 33
263.089	0.001	263090	Stimulus	S 34
265.518	0.001	265519	Stimulus	S 37
266.551	0.001	266552	Stimulus	S 31
267.118	0.001	267119	Stimulus	S 32
268.477	0.001	268478	Stimulus	S 33
268.865	0.001	268866	Stimulus	S 34
270.933	0.001	270934	Stimulus	S 37
271.984	0.001	271985	Stimulus	S 31
272.518	0.001	272519	Stimulus	S 32
273.883	0.001	273884	Stimulus	S 33
274.177	0.001	274178	Stimulus	S 34
276.333	0.001	276334	Stimulus	S 36
277.366	0.001	277367	Stimulus	S 31
277.817	0.001	277818	Stimulus	S 32
279.175	0.001	279176	Stimulus	S 33
279.377	0.001	279378	Stimulus	S 35
281.716	0.001	281717	Stimulus	S 36
282.749	0.001	282750	Stimulus	S 31
283.267	0.001	283268	Stimulus	S 32
284.625	0.001	284626	Stimulus	S 33
285.153	0.001	285154	Stimulus	S 34
287.066	0.001	287067	Stimulus	S 37
288.098	0.001	288099	Stimulus	S 31
288.715	0.001	288716	Stimulus	S 32
290.078	0.001	290079	Stimulus	S 33
290.705	0.001	290706	Stimulus	S 35
292.681	0.001	292682	Stimulus	S 37
293.714	0.001	293715	Stimulus	S 31
294.298	0.001	294299	Stimulus	S 32
295.662	0.001	295663	Stimulus	S 33
296.145	0.001	296146	Stimulus	S 34
298.197	0.001	298198	Stimulus	S 36
299.23	0.001	299231	Stimulus	S 31
299.713	0.001	299714	Stimulus	S 32
301.086	0.001	301087	Stimulus	S 33
301.345	0.001	301346	Stimulus	S 34
303.564	0.001	303565	Stimulus	S 37
304.595	0.001	304596	Stimulus	S 31
305.096	0.001	305097	Stimulus	S 32
306.461	0.001	306462	Stimulus	S 33
307.017	0.001	307018	Stimulus	S 34
308.896	0.001	308897	Stimulus	S 37
309.929	0.001	309930	Stimulus	S 31
310.512	0.001	310513	Stimulus	S 32
311.867	0.001	311868	Stimulus	S 33
312.473	0.001	312474	Stimulus	S 35
314.361	0.001	314362	Stimulus	S 37
315.394	0.001	315395	Stimulus	S 31
315.928	0.001	315929	Stimulus	S 32
317.289	0.001	317290	Stimulus	S 33
317.641	0.001	317642	Stimulus	S 35
319.845	0.001	319846	Stimulus	S 36
320.877	0.001	320878	Stimulus	S 31
321.344	0.001	321345	Stimulus	S 32
322.728	0.001	322729	Stimulus	S 33
323.178	0.001	323179	Stimulus	S 35
325.36	0.001	325361	Stimulus	S 37
326.393	0.001	326394	Stimulus	S 31
326.893	0.001	326894	Stimulus	S 32
328.26	0.001	328261	Stimulus	S 33
328.497	0.001	328498	Stimulus	S 35
330.692	0.001	330693	Stimulus	S 37
331.725	0.001	331726	Stimulus	S 31
332.276	0.001	332277	Stimulus	S 32
333.639	0.001	333640	Stimulus	S 33
333.801	0.001	333802	Stimulus	S 35
336.258	0.001	336259	Stimulus	S 37
337.291	0.001	337292	Stimulus	S 31
337.758	0.001	337759	Stimulus	S 32
339.118	0.001	339119	Stimulus	S 33
339.433	0.001	339434	Stimulus	S 35
341.574	0.001	341575	Stimulus	S 37
342.607	0.001	342608	Stimulus	S 31
343.024	0.001	343025	Stimulus	S 32
344.385	0.001	344386	Stimulus	S 33
344.929	0.001	344930	Stimulus	S 34
346.99	0.001	346991	Stimulus	S 37
348.024	0.001	348025	Stimulus	S 31
348.573	0.001	348574	Stimulus	S 32
349.936	0.001	349937	Stimulus	S 33
350.337	0.001	350338	Stimulus	S 35
352.523	0.001	352524	Stimulus	S 36
353.555	0.001	353556	Stimulus	S 31
354.106	0.001	354107	Stimulus	S 32
355.457	0.001	355458	Stimulus	S 33
355.921	0.001	355922	Stimulus	S 34
357.889	0.001	357890	Stimulus	S 37
358.922	0.001	358923	Stimulus	S 31
359.455	0.001	359456	Stimulus	S 32
360.822	0.001	360823	Stimulus	S 33
361.21	0.001	361211	Stimulus	S 35
363.421	0.001	363422	Stimulus	S 36
364.454	0.001	364455	Stimulus	S 31
364.904	0.001	364905	Stimulus	S 32
366.257	0.001	366258	Stimulus	S 33
366.833	0.001	366834	Stimulus	S 34
368.704	0.001	368705	Stimulus	S 36
369.737	0.001	369738	Stimulus	S 31
370.304	0.001	370305	Stimulus	S 32
371.66	0.001	371661	Stimulus	S 33
372.041	0.001	372042	Stimulus	S 35
374.237	0.001	374238	Stimulus	S 37
375.27	0.001	375271	Stimulus	S 31
375.804	0.001	375805	Stimulus	S 32
377.168	0.001	377169	Stimulus	S 33
377.361	0.001	377362	Stimulus	S 34
379.636	0.001	379637	Stimulus	S 37
380.669	0.001	380670	Stimulus	S 31
381.286	0.001	381287	Stimulus	S 32
382.643	0.001	382644	Stimulus	S 33
383.122	0.001	383123	Stimulus	S 35
385.252	0.001	385253	Stimulus	S 37
386.284	0.001	386285	Stimulus	S 31
386.768	0.001	386769	Stimulus	S 32
388.125	0.001	388126	Stimulus	S 33
388.33	0.001	388331	Stimulus	S 34
390.651	0.001	390652	Stimulus	S 36
391.684	0.001	391685	Stimulus	S 31
392.267	0.001	392268	Stimulus	S 32
393.63	0.001	393631	Stimulus	S 33
394.01	0.001	394011	Stimulus	S 35
396.2	0.001	396201	Stimulus	S 36
397.233	0.001	397234	Stimulus	S 31
397.716	0.001	397717	Stimulus	S 32
399.078	0.001	399079	Stimulus	S 33
399.554	0.001	399555	Stimulus	S 34
401.7	0.001	401701	Stimulus	S 37
402.732	0.001	402733	Stimulus	S 31
403.251	0.001	403252	Stimulus	S 32
404.621	0.001	404622	Stimulus	S 33
404.857	0.001	404858	Stimulus	S 35
407.132	0.001	407133	Stimulus	S 36
408.165	0.001	408166	Stimulus	S 31
408.599	0.001	408600	Stimulus	S 32
409.946	0.001	409947	Stimulus	S 33
410.194	0.001	410195	Stimulus	S 35
412.481	0.001	412482	Stimulus	S 37
413.515	0.001	413516	Stimulus	S 31
413.948	0.001	413949	Stimulus	S 32
415.306	0.001	415307	Stimulus	S 33
415.802	0.001	415803	Stimulus	S 34
417.747	0.001	417748	Stimulus	S 37
418.78	0.001	418781	Stimulus	S 31
419.313	0.001	419314	Stimulus	S 32
420.676	0.001	420677	Stimulus	S 33
420.706	0.001	420707	Stimulus	S 35
423.147	0.001	423148	Stimulus	S 37
424.179	0.001	424180	Stimulus	S 31
424.68	0.001	424681	Stimulus	S 32
426.043	0.001	426044	Stimulus	S 33
426.538	0.001	426539	Stimulus	S 35
428.662	0.001	428663	Stimulus	S 36
429.695	0.001	429696	Stimulus	S 31
430.212	0.001	430213	Stimulus	S 32
431.579	0.001	431580	Stimulus	S 33
432.146	0.001	432147	Stimulus	S 35
434.178	0.001	434179	Stimulus	S 36
435.212	0.001	435213	Stimulus	S 31
435.761	0.001	435762	Stimulus	S 32
437.118	0.001	437119	Stimulus	S 33
437.866	0.001	437867	Stimulus	S 35
439.728	0.001	439729	Stimulus	S 37
440.761	0.001	440762	Stimulus	S 31
441.294	0.001	441295	Stimulus	S 32
442.662	0.001	442663	Stimulus	S 33
442.85	0.001	442851	Stimulus	S 35
445.244	0.001	445245	Stimulus	S 37
446.277	0.001	446278	Stimulus	S 31
446.877	0.001	446878	Stimulus	S 32
448.241	0.001	448242	Stimulus	S 33
448.738	0.001	448739	Stimulus	S 35
450.676	0.001	450677	Stimulus	S 36
451.709	0.001	451710	Stimulus	S 31
452.143	0.001	452144	Stimulus	S 32
453.509	0.001	453510	Stimulus	S 33
454.066	0.001	454067	Stimulus	S 35
456.025	0.001	456026	Stimulus	S 36
457.058	0.001	457059	Stimulus	S 31
457.608	0.001	457609	Stimulus	S 32
458.982	0.001	458983	Stimulus	S 33
459.938	0.001	459939	Stimulus	S 35
461.458	0.001	461459	Stimulus	S 36
462.491	0.001	462492	Stimulus	S 31
463.074	0.001	463075	Stimulus	S 32
464.442	0.001	464443	Stimulus	S 33
464.946	0.001	464947	Stimulus	S 35
467.007	0.001	467008	Stimulus	S 36
468.04	0.001	468041	Stimulus	S 31
468.624	0.001	468625	Stimulus	S 32
469.992	0.001	469993	Stimulus	S 33
470.322	0.001	470323	Stimulus	S 35
472.573	0.001	472574	Stimulus	S 36
473.606	0.001	473607	Stimulus	S 31
474.173	0.001	474174	Stimulus	S 32
475.542	0.001	475543	Stimulus	S 33
475.882	0.001	475883	Stimulus	S 35
