block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
1	1	3	4	80	0	0	0	6	1	0	0	752.99	0	1
1	2	3	3	80	0	128	0	3	1	0	0	956.5	1	1
1	3	3	2	80	0	255	0	2	1	0	0	1121.8	0	0
1	4	3	3	80	0	128	0	3	1	0	0	898.84	0	1
1	5	3	5	80	255	255	0	5	2	0	0	246.77	1	1
1	6	3	5	80	255	255	0	5	1	0	0	746.63	1	0
1	7	3	5	80	255	255	0	5	1	0	0	473.74	0	0
1	8	3	6	80	255	0	0	4	2	0	0	1413.4	0	0
1	9	3	2	80	0	255	0	2	2	0	0	435.17	1	1
1	10	3	2	80	0	255	0	2	2	0	0	38.907	1	1
1	11	3	1	80	0	0	128	1	0	1	1	0	-1	-1
1	12	3	4	80	0	0	0	6	0	0	1	0	-1	-1
1	13	3	3	80	0	128	0	3	2	0	0	273.8	0	0
1	14	3	2	80	0	255	0	2	1	0	0	312.8	0	0
1	15	3	1	80	0	0	128	1	2	0	0	320.35	0	1
1	16	3	6	80	255	0	0	4	1	0	0	419.33	1	1
1	17	3	4	80	0	0	0	6	1	0	0	1307.6	1	1
1	18	3	2	80	0	255	0	2	1	0	0	436.39	1	0
1	19	3	2	80	0	255	0	2	2	0	0	270.94	1	1
1	20	3	2	80	0	255	0	2	1	0	0	884.97	1	0
1	21	3	1	80	0	0	128	1	2	0	0	295.5	1	1
1	22	3	4	80	0	0	0	6	2	0	0	373.19	0	0
1	23	3	4	80	0	0	0	6	2	0	0	560.61	1	0
1	24	3	3	80	0	128	0	3	2	0	0	520.9299999999999	1	0
1	25	3	6	80	255	0	0	4	1	0	0	207.77	0	1
1	26	3	2	80	0	255	0	2	1	0	0	538.22	1	0
1	27	3	3	80	0	128	0	3	1	0	0	728.23	0	1
1	28	3	4	80	0	0	0	6	2	0	0	137.78	0	0
1	29	3	4	80	0	0	0	6	1	0	0	94.336	1	1
1	30	3	1	80	0	0	128	1	1	0	0	1217.6	1	0
1	31	3	6	80	255	0	0	4	1	0	0	647.05	0	1
1	32	3	6	80	255	0	0	4	1	0	0	658.03	1	1
1	33	3	1	80	0	0	128	1	2	0	0	611.5700000000001	1	1
1	34	3	2	80	0	255	0	2	0	0	1	0	-1	-1
1	35	3	2	80	0	255	0	2	0	1	1	0	-1	-1
1	36	3	5	80	255	255	0	5	1	0	0	266.7	0	0
1	37	3	6	80	255	0	0	4	2	0	0	608.88	0	0
1	38	3	6	80	255	0	0	4	1	0	0	321.32	0	1
1	39	3	6	80	255	0	0	4	1	0	0	491.26	1	1
1	40	3	1	80	0	0	128	1	2	0	0	1189.2	1	1
1	41	3	4	80	0	0	0	6	2	0	0	381.19	0	0
1	42	3	1	80	0	0	128	1	1	0	0	595.8200000000001	0	0
1	43	3	4	80	0	0	0	6	2	0	0	47.451	0	0
1	44	3	1	80	0	0	128	1	1	0	0	657.54	0	0
1	45	3	4	80	0	0	0	6	1	0	0	207.77	1	1
1	46	3	3	80	0	128	0	3	2	0	0	550.04	1	0
1	47	3	3	80	0	128	0	3	1	0	0	1062.2	1	1
1	48	3	6	80	255	0	0	4	2	0	0	515.49	0	0
1	49	3	6	80	255	0	0	4	1	0	0	401.5	1	1
1	50	3	5	80	255	255	0	5	1	0	0	390.93	0	0
1	51	3	4	80	0	0	0	6	1	0	0	156.86	1	1
1	52	3	4	80	0	0	0	6	1	0	0	262.05	1	1
1	53	3	1	80	0	0	128	1	2	0	0	93.617	0	1
1	54	3	4	80	0	0	0	6	2	0	0	509.27	0	0
1	55	3	5	80	255	255	0	5	1	0	0	321.12	0	0
1	56	3	3	80	0	128	0	3	1	0	0	225.86	1	1
1	57	3	3	80	0	128	0	3	1	0	0	156.58	1	1
1	58	3	2	80	0	255	0	2	2	0	0	179	1	1
1	59	3	1	80	0	0	128	1	1	0	0	15.811	1	0
1	60	3	4	80	0	0	0	6	2	0	0	104.22	0	0
1	61	3	3	80	0	128	0	3	1	0	0	360.94	1	1
1	62	3	6	80	255	0	0	4	2	0	0	831.9	0	0
1	63	3	3	80	0	128	0	3	1	0	0	313.05	1	1
1	64	3	5	80	255	255	0	5	1	0	0	429.09	1	0
1	65	3	6	80	255	0	0	4	2	0	0	133.9	0	0
1	66	3	5	80	255	255	0	5	0	1	1	0	-1	-1
1	67	3	5	80	255	255	0	5	1	0	0	0.57704	0	0
1	68	3	6	80	255	0	0	4	1	0	0	548.89	0	1
1	69	3	5	80	255	255	0	5	1	0	0	679.47	0	0
1	70	3	6	80	255	0	0	4	1	0	0	316.22	0	1
1	71	3	4	80	0	0	0	6	1	0	0	190.08	1	1
1	72	3	5	80	255	255	0	5	2	0	0	1504.3	0	1
1	73	3	1	80	0	0	128	1	2	0	0	549.4400000000001	1	1
1	74	3	4	80	0	0	0	6	2	0	0	1150	0	0
1	75	3	2	80	0	255	0	2	1	0	0	158.5	0	0
1	76	3	1	80	0	0	128	1	0	0	1	0	-1	-1
1	77	3	5	80	255	255	0	5	1	0	0	505.39	0	0
1	78	3	2	80	0	255	0	2	1	0	0	807.14	0	0
1	79	3	1	80	0	0	128	1	2	0	0	674.52	0	1
1	80	3	3	80	0	128	0	3	1	0	0	109.36	0	1
1	81	3	3	80	0	128	0	3	0	1	1	0	-1	-1
1	82	3	1	80	0	0	128	1	0	1	1	0	-1	-1
1	83	3	5	80	255	255	0	5	2	0	0	204.99	1	1
1	84	3	2	80	0	255	0	2	2	0	0	50.537	1	1
1	85	3	1	80	0	0	128	1	1	0	0	1388.7	1	0
1	86	3	5	80	255	255	0	5	0	0	1	0	-1	-1
1	87	3	2	80	0	255	0	2	1	0	0	391.21	0	0
1	88	3	2	80	0	255	0	2	2	0	0	1356.6	1	1
1	89	3	1	80	0	0	128	1	1	0	0	950.72	0	0
1	90	3	3	80	0	128	0	3	1	0	0	394.4	1	1
1	91	3	5	80	255	255	0	5	2	0	0	609.88	1	1
