block	trial	task	cue	prob	red	green	blue	shape	response	early	invalid	rt	outcome	optimal
1	1	3	5	80	255	0	255	3	1	0	0	0.88181	1	0
1	2	3	6	80	173	255	47	1	1	0	0	1108.3	0	0
1	3	3	3	80	255	255	255	6	2	0	0	512.11	0	0
1	4	3	1	80	255	69	0	4	1	0	0	1190.5	0	0
1	5	3	1	80	255	69	0	4	2	0	0	486.29	1	1
1	6	3	2	80	128	0	128	5	1	0	0	1193	1	1
1	7	3	1	80	255	69	0	4	2	0	0	451.21	1	1
1	8	3	4	80	0	128	0	2	2	0	0	1079.6	1	0
1	9	3	2	80	128	0	128	5	1	0	0	483.95	1	1
1	10	3	5	80	255	0	255	3	2	0	0	1279.2	1	1
1	11	3	5	80	255	0	255	3	2	0	0	896.66	1	1
1	12	3	6	80	173	255	47	1	1	0	0	974.23	0	0
1	13	3	6	80	173	255	47	1	2	0	0	567.8099999999999	1	1
1	14	3	4	80	0	128	0	2	1	0	0	1099.3	1	1
1	15	3	3	80	255	255	255	6	2	0	0	963.6	0	0
1	16	3	3	80	255	255	255	6	1	0	0	577.6	0	1
1	17	3	1	80	255	69	0	4	1	0	0	1491.5	0	0
1	18	3	2	80	128	0	128	5	1	0	0	964.47	1	1
1	19	3	6	80	173	255	47	1	1	0	0	1222	0	0
1	20	3	2	80	128	0	128	5	1	0	0	706.9299999999999	1	1
1	21	3	5	80	255	0	255	3	2	0	0	548.47	0	1
1	22	3	3	80	255	255	255	6	2	0	0	997.08	0	0
1	23	3	2	80	128	0	128	5	1	0	0	831.9400000000001	1	1
1	24	3	1	80	255	69	0	4	2	0	0	570.21	0	1
1	25	3	5	80	255	0	255	3	1	0	0	1766.6	0	0
1	26	3	1	80	255	69	0	4	1	0	0	1129.6	0	0
1	27	3	1	80	255	69	0	4	2	0	0	468.11	1	1
1	28	3	3	80	255	255	255	6	1	0	0	883.8200000000001	0	1
1	29	3	1	80	255	69	0	4	2	0	0	552.83	1	1
1	30	3	2	80	128	0	128	5	1	0	0	481.88	1	1
1	31	3	6	80	173	255	47	1	2	0	0	626.21	1	1
1	32	3	2	80	128	0	128	5	1	0	0	1130.2	0	1
1	33	3	2	80	128	0	128	5	1	0	0	889.3099999999999	0	1
1	34	3	4	80	0	128	0	2	2	0	0	1400.4	0	0
1	35	3	6	80	173	255	47	1	2	0	0	1300.8	1	1
1	36	3	2	80	128	0	128	5	1	0	0	1379.1	1	1
1	37	3	3	80	255	255	255	6	2	0	0	1270.6	1	0
1	38	3	4	80	0	128	0	2	1	0	0	850.6799999999999	0	1
1	39	3	2	80	128	0	128	5	1	0	0	1076	1	1
1	40	3	1	80	255	69	0	4	2	0	0	1201.2	0	1
1	41	3	5	80	255	0	255	3	1	0	0	1166.5	0	0
1	42	3	2	80	128	0	128	5	1	0	0	960.15	1	1
1	43	3	5	80	255	0	255	3	2	0	0	1081.6	1	1
1	44	3	4	80	0	128	0	2	2	0	0	925.17	0	0
1	45	3	3	80	255	255	255	6	1	0	0	961.98	1	1
1	46	3	2	80	128	0	128	5	1	0	0	412.88	1	1
1	47	3	1	80	255	69	0	4	2	0	0	527.21	1	1
1	48	3	5	80	255	0	255	3	2	0	0	1467.6	1	1
1	49	3	1	80	255	69	0	4	2	0	0	1559.4	1	1
1	50	3	1	80	255	69	0	4	0	0	1	0	-1	-1
1	51	3	3	80	255	255	255	6	2	0	0	821.97	0	0
1	52	3	5	80	255	0	255	3	1	0	0	682.53	1	0
1	53	3	1	80	255	69	0	4	2	0	0	649.24	1	1
1	54	3	6	80	173	255	47	1	2	0	0	1110.6	1	1
1	55	3	6	80	173	255	47	1	2	0	0	1355	1	1
1	56	3	6	80	173	255	47	1	2	0	0	800.29	1	1
1	57	3	4	80	0	128	0	2	2	0	0	1904.8	0	0
1	58	3	5	80	255	0	255	3	1	0	0	642.38	0	0
1	59	3	4	80	0	128	0	2	1	0	0	713.99	0	1
1	60	3	5	80	255	0	255	3	2	0	0	681.6799999999999	1	1
1	61	3	3	80	255	255	255	6	2	0	0	911.13	0	0
1	62	3	4	80	0	128	0	2	2	0	0	902.0700000000001	0	0
1	63	3	3	80	255	255	255	6	1	0	0	423.37	1	1
1	64	3	2	80	128	0	128	5	1	0	0	461.72	1	1
1	65	3	4	80	0	128	0	2	1	0	0	1724.1	1	1
1	66	3	3	80	255	255	255	6	1	0	0	1916.3	1	1
1	67	3	1	80	255	69	0	4	2	0	0	1789.8	1	1
1	68	3	1	80	255	69	0	4	2	0	0	254.03	1	1
1	69	3	6	80	173	255	47	1	2	0	0	563.79	1	1
1	70	3	4	80	0	128	0	2	1	0	0	1814	1	1
1	71	3	4	80	0	128	0	2	1	0	0	562.1900000000001	1	1
1	72	3	5	80	255	0	255	3	2	0	0	931.39	0	1
1	73	3	5	80	255	0	255	3	1	0	0	483.57	0	0
1	74	3	2	80	128	0	128	5	1	0	0	1169	1	1
1	75	3	2	80	128	0	128	5	1	0	0	1400.2	1	1
1	76	3	2	80	128	0	128	5	1	0	0	1672.5	0	1
1	77	3	2	80	128	0	128	5	1	0	0	1370.7	1	1
1	78	3	6	80	173	255	47	1	0	0	1	0	-1	-1
1	79	3	4	80	0	128	0	2	0	1	1	0	-1	-1
1	80	3	3	80	255	255	255	6	1	0	0	560.54	1	1
1	81	3	4	80	0	128	0	2	1	0	0	1304.6	0	1
1	82	3	5	80	255	0	255	3	0	0	1	0	-1	-1
1	83	3	1	80	255	69	0	4	2	0	0	475.71	0	1
1	84	3	5	80	255	0	255	3	2	0	0	1531.8	1	1
1	85	3	5	80	255	0	255	3	2	0	0	1301.6	1	1
1	86	3	6	80	173	255	47	1	2	0	0	1207.1	1	1
1	87	3	6	80	173	255	47	1	2	0	0	1294.2	0	1
1	88	3	6	80	173	255	47	1	2	0	0	327	1	1
1	89	3	5	80	255	0	255	3	2	0	0	1482	1	1
1	90	3	6	80	173	255	47	1	2	0	0	1502.9	1	1
1	91	3	1	80	255	69	0	4	2	0	0	662.36	1	1
1	92	3	3	80	255	255	255	6	1	0	0	607.74	1	1
1	93	3	3	80	255	255	255	6	1	0	0	528.13	0	1
1	94	3	1	80	255	69	0	4	2	0	0	736.65	1	1
1	95	3	4	80	0	128	0	2	1	0	0	1512.5	1	1
1	96	3	3	80	255	255	255	6	1	0	0	1402.7	1	1
1	97	3	1	80	255	69	0	4	2	0	0	1094.6	0	1
1	98	3	1	80	255	69	0	4	2	0	0	393.47	1	1
1	99	3	6	80	173	255	47	1	2	0	0	484.97	1	1
1	100	3	6	80	173	255	47	1	2	0	0	952.98	1	1
1	101	3	4	80	0	128	0	2	2	0	0	1824.1	1	0
1	102	3	4	80	0	128	0	2	2	0	0	1568	0	0
1	103	3	3	80	255	255	255	6	1	0	0	663.99	1	1
1	104	3	2	80	128	0	128	5	1	0	0	1098.3	1	1
1	105	3	3	80	255	255	255	6	1	0	0	536.29	1	1
1	106	3	5	80	255	0	255	3	1	0	0	764.6799999999999	0	0
