onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
183.352	0.001	183353	Stimulus	S 21
183.853	0.001	183854	Stimulus	S 22
185.226	0.001	185227	Stimulus	S 23
185.487	0.001	185488	Stimulus	S 24
187.753	0.001	187754	Stimulus	S 27
188.801	0.001	188802	Stimulus	S 21
189.419	0.001	189420	Stimulus	S 22
190.779	0.001	190780	Stimulus	S 23
191.063	0.001	191064	Stimulus	S 25
193.368	0.001	193369	Stimulus	S 26
194.401	0.001	194402	Stimulus	S 11
194.95	0.001	194951	Stimulus	S 12
196.312	0.001	196313	Stimulus	S 13
197.319	0.001	197320	Stimulus	S 15
198.851	0.001	198852	Stimulus	S 16
199.884	0.001	199885	Stimulus	S 21
200.484	0.001	200485	Stimulus	S 22
201.847	0.001	201848	Stimulus	S 23
202.312	0.001	202313	Stimulus	S 24
204.467	0.001	204468	Stimulus	S 27
205.516	0.001	205517	Stimulus	S 21
205.949	0.001	205950	Stimulus	S 22
207.31	0.001	207311	Stimulus	S 23
207.488	0.001	207489	Stimulus	S 25
209.833	0.001	209834	Stimulus	S 26
210.866	0.001	210867	Stimulus	S 21
211.449	0.001	211450	Stimulus	S 22
212.809	0.001	212810	Stimulus	S 23
213.255	0.001	213256	Stimulus	S 25
215.249	0.001	215250	Stimulus	S 26
216.281	0.001	216282	Stimulus	S 11
216.848	0.001	216849	Stimulus	S 12
218.195	0.001	218196	Stimulus	S 13
218.528	0.001	218529	Stimulus	S 14
220.732	0.001	220733	Stimulus	S 17
221.764	0.001	221765	Stimulus	S 21
222.214	0.001	222215	Stimulus	S 22
223.571	0.001	223572	Stimulus	S 23
223.832	0.001	223833	Stimulus	S 25
226.148	0.001	226149	Stimulus	S 26
227.18	0.001	227181	Stimulus	S 21
227.63	0.001	227631	Stimulus	S 22
228.994	0.001	228995	Stimulus	S 23
229.464	0.001	229465	Stimulus	S 25
231.447	0.001	231448	Stimulus	S 26
232.479	0.001	232480	Stimulus	S 11
232.896	0.001	232897	Stimulus	S 12
234.251	0.001	234252	Stimulus	S 13
234.783	0.001	234784	Stimulus	S 15
236.778	0.001	236779	Stimulus	S 16
237.811	0.001	237812	Stimulus	S 21
238.262	0.001	238263	Stimulus	S 22
239.611	0.001	239612	Stimulus	S 23
239.928	0.001	239929	Stimulus	S 24
242.212	0.001	242213	Stimulus	S 27
243.244	0.001	243245	Stimulus	S 21
243.794	0.001	243795	Stimulus	S 22
245.152	0.001	245153	Stimulus	S 23
245.471	0.001	245472	Stimulus	S 25
247.628	0.001	247629	Stimulus	S 27
248.661	0.001	248662	Stimulus	S 21
249.227	0.001	249228	Stimulus	S 22
250.592	0.001	250593	Stimulus	S 23
251.128	0.001	251129	Stimulus	S 25
253.06	0.001	253061	Stimulus	S 26
254.093	0.001	254094	Stimulus	S 21
254.576	0.001	254577	Stimulus	S 22
255.939	0.001	255940	Stimulus	S 23
256.472	0.001	256473	Stimulus	S 25
258.509	0.001	258510	Stimulus	S 27
259.542	0.001	259543	Stimulus	S 11
260.092	0.001	260093	Stimulus	S 12
261.457	0.001	261458	Stimulus	S 13
261.808	0.001	261809	Stimulus	S 15
264.075	0.001	264076	Stimulus	S 17
265.108	0.001	265109	Stimulus	S 11
265.708	0.001	265709	Stimulus	S 12
267.067	0.001	267068	Stimulus	S 13
267.712	0.001	267713	Stimulus	S 15
269.558	0.001	269559	Stimulus	S 17
270.591	0.001	270592	Stimulus	S 21
271.174	0.001	271175	Stimulus	S 22
272.531	0.001	272532	Stimulus	S 23
273.056	0.001	273057	Stimulus	S 25
275.007	0.001	275008	Stimulus	S 26
276.039	0.001	276040	Stimulus	S 11
276.457	0.001	276458	Stimulus	S 12
277.812	0.001	277813	Stimulus	S 13
278.176	0.001	278177	Stimulus	S 14
280.273	0.001	280274	Stimulus	S 16
281.306	0.001	281307	Stimulus	S 11
281.923	0.001	281924	Stimulus	S 12
283.295	0.001	283296	Stimulus	S 13
283.624	0.001	283625	Stimulus	S 14
285.838	0.001	285839	Stimulus	S 16
286.871	0.001	286872	Stimulus	S 21
287.388	0.001	287389	Stimulus	S 22
288.755	0.001	288756	Stimulus	S 23
289.2	0.001	289201	Stimulus	S 25
291.321	0.001	291322	Stimulus	S 26
292.354	0.001	292355	Stimulus	S 11
292.771	0.001	292772	Stimulus	S 12
294.131	0.001	294132	Stimulus	S 13
294.432	0.001	294433	Stimulus	S 14
296.687	0.001	296688	Stimulus	S 17
297.72	0.001	297721	Stimulus	S 11
298.204	0.001	298205	Stimulus	S 12
299.56	0.001	299561	Stimulus	S 13
299.832	0.001	299833	Stimulus	S 14
302.103	0.001	302104	Stimulus	S 16
303.136	0.001	303137	Stimulus	S 21
303.569	0.001	303570	Stimulus	S 22
304.93	0.001	304931	Stimulus	S 23
305.385	0.001	305386	Stimulus	S 25
307.469	0.001	307470	Stimulus	S 27
308.502	0.001	308503	Stimulus	S 21
308.968	0.001	308969	Stimulus	S 22
310.33	0.001	310331	Stimulus	S 23
310.904	0.001	310905	Stimulus	S 24
312.852	0.001	312853	Stimulus	S 26
313.885	0.001	313886	Stimulus	S 21
314.401	0.001	314402	Stimulus	S 22
315.762	0.001	315763	Stimulus	S 23
316.017	0.001	316018	Stimulus	S 24
318.3	0.001	318301	Stimulus	S 26
319.319	0.001	319320	Stimulus	S 11
319.751	0.001	319752	Stimulus	S 12
321.126	0.001	321127	Stimulus	S 13
321.464	0.001	321465	Stimulus	S 14
323.634	0.001	323635	Stimulus	S 16
324.666	0.001	324667	Stimulus	S 11
325.117	0.001	325118	Stimulus	S 12
326.473	0.001	326474	Stimulus	S 13
326.744	0.001	326745	Stimulus	S 15
329.066	0.001	329067	Stimulus	S 16
330.099	0.001	330100	Stimulus	S 21
330.716	0.001	330717	Stimulus	S 22
332.081	0.001	332082	Stimulus	S 23
332.352	0.001	332353	Stimulus	S 24
334.632	0.001	334633	Stimulus	S 27
335.665	0.001	335666	Stimulus	S 11
336.248	0.001	336249	Stimulus	S 12
337.601	0.001	337602	Stimulus	S 13
337.849	0.001	337850	Stimulus	S 15
340.048	0.001	340049	Stimulus	S 16
341.081	0.001	341082	Stimulus	S 11
341.581	0.001	341582	Stimulus	S 12
342.94	0.001	342941	Stimulus	S 13
343.424	0.001	343425	Stimulus	S 15
345.48	0.001	345481	Stimulus	S 17
346.513	0.001	346514	Stimulus	S 11
346.964	0.001	346965	Stimulus	S 12
348.325	0.001	348326	Stimulus	S 13
348.512	0.001	348513	Stimulus	S 14
350.913	0.001	350914	Stimulus	S 17
351.947	0.001	351948	Stimulus	S 21
352.513	0.001	352514	Stimulus	S 22
353.885	0.001	353886	Stimulus	S 23
354.113	0.001	354114	Stimulus	S 24
356.462	0.001	356463	Stimulus	S 26
357.496	0.001	357497	Stimulus	S 11
357.963	0.001	357964	Stimulus	S 12
359.322	0.001	359323	Stimulus	S 13
359.617	0.001	359618	Stimulus	S 14
361.812	0.001	361813	Stimulus	S 17
362.845	0.001	362846	Stimulus	S 11
363.378	0.001	363379	Stimulus	S 12
364.745	0.001	364746	Stimulus	S 13
365.12	0.001	365121	Stimulus	S 15
367.194	0.001	367195	Stimulus	S 17
368.227	0.001	368228	Stimulus	S 11
368.793	0.001	368794	Stimulus	S 12
370.15	0.001	370151	Stimulus	S 13
370.529	0.001	370530	Stimulus	S 14
372.627	0.001	372628	Stimulus	S 16
373.659	0.001	373660	Stimulus	S 21
374.177	0.001	374178	Stimulus	S 22
375.534	0.001	375535	Stimulus	S 23
375.841	0.001	375842	Stimulus	S 24
378.009	0.001	378010	Stimulus	S 27
379.043	0.001	379044	Stimulus	S 21
379.493	0.001	379494	Stimulus	S 22
380.86	0.001	380861	Stimulus	S 23
381.217	0.001	381218	Stimulus	S 25
383.458	0.001	383459	Stimulus	S 26
384.491	0.001	384492	Stimulus	S 11
385.092	0.001	385093	Stimulus	S 12
386.455	0.001	386456	Stimulus	S 13
386.793	0.001	386794	Stimulus	S 14
388.941	0.001	388942	Stimulus	S 17
389.974	0.001	389975	Stimulus	S 21
390.474	0.001	390475	Stimulus	S 22
391.839	0.001	391840	Stimulus	S 23
392.193	0.001	392194	Stimulus	S 24
394.374	0.001	394375	Stimulus	S 26
395.406	0.001	395407	Stimulus	S 21
396.024	0.001	396025	Stimulus	S 22
397.389	0.001	397390	Stimulus	S 23
397.697	0.001	397698	Stimulus	S 24
399.89	0.001	399891	Stimulus	S 27
400.922	0.001	400923	Stimulus	S 11
401.406	0.001	401407	Stimulus	S 12
402.763	0.001	402764	Stimulus	S 13
403.081	0.001	403082	Stimulus	S 14
405.339	0.001	405340	Stimulus	S 16
406.372	0.001	406373	Stimulus	S 21
406.855	0.001	406856	Stimulus	S 22
408.22	0.001	408221	Stimulus	S 23
408.585	0.001	408586	Stimulus	S 24
